row,trip_id,phase,start_s,end_s,is_boundary,mode,relay_id,min_margin_bound_db,pass
48,Q3-T-001,巡航,1065.910512091473,1118.7862256287979,False,直连,,4.918777094567158,True
49,Q3-T-001,巡航,1118.7862256287979,1118.7862256287979,True,直连,,17.79550583936357,True
50,Q3-T-001,巡航,1118.7862256287979,1225.977956606348,False,直连,,17.79550583936357,True
51,Q3-T-001,巡航,1225.977956606348,1225.977956606348,True,直连,,31.190995959721874,True
52,Q3-T-001,巡航,1225.977956606348,1252.7568580343334,False,直连,,31.190995959721874,True
53,Q3-T-001,巡航,1252.7568580343334,1252.7568580343334,True,直连,,39.982830377148545,True
54,Q3-T-001,下降,1252.7568580343334,1277.3016592915526,False,直连,,39.982830377148545,True
55,Q3-T-001,下降,1277.3016592915526,1277.3016592915526,True,直连,,45.82290764368429,True
56,Q3-T-001,下降,1277.3016592915526,1288.476241845006,False,直连,,45.822907643684296,True
57,Q3-T-001,下降,1288.476241845006,1288.476241845006,True,直连,,50.805706205104286,True
58,Q3-T-001,下降,1288.476241845006,1298.2102319834157,False,直连,,50.805706205104286,True
59,Q3-T-001,下降,1298.2102319834157,1298.2102319834157,True,直连,,60.56487003084809,True
60,Q3-T-001,下降,1298.2102319834157,1299.376314760756,False,直连,,60.56487003084809,True
61,Q3-T-001,下降,1299.376314760756,1299.376314760756,True,直连,,63.04826031558974,True
62,Q3-T-001,下降,1299.376314760756,1310.4892860088491,False,直连,,56.38238674364702,True
63,Q3-T-001,下降,1310.4892860088491,1310.4892860088491,True,直连,,46.38238674364699,True
64,Q3-T-001,下降,1310.4892860088491,1310.8995020773023,False,直连,,45.92517525248826,True
65,Q3-T-001,下降,1310.8995020773023,1310.8995020773023,True,直连,,45.92517525248826,True
66,Q3-T-002,爬升,360.0,360.0,True,直连,,45.92517525248826,True
67,Q3-T-002,爬升,360.0,360.34184672371094,False,直连,,45.925175252488266,True
68,Q3-T-002,爬升,360.34184672371094,360.34184672371094,True,直连,,46.38238674364702,True
69,Q3-T-002,爬升,360.34184672371094,369.60265609712184,False,直连,,56.38238674364702,True
70,Q3-T-002,爬升,369.60265609712184,369.60265609712184,True,直连,,63.04826031558974,True
71,Q3-T-002,爬升,369.60265609712184,370.5743917449054,False,直连,,60.56487003084809,True
72,Q3-T-002,爬升,370.5743917449054,370.5743917449054,True,直连,,60.56487003084809,True
73,Q3-T-002,爬升,370.5743917449054,378.6860501935803,False,直连,,50.80570620510426,True
74,Q3-T-002,爬升,378.6860501935803,378.6860501935803,True,直连,,50.80570620510426,True
75,Q3-T-002,爬升,378.6860501935803,387.99820232145794,False,直连,,45.82290764368433,True
76,Q3-T-002,爬升,387.99820232145794,387.99820232145794,True,直连,,45.82290764368433,True
77,Q3-T-002,爬升,387.99820232145794,408.45220336914065,False,直连,,39.982830377148545,True
78,Q3-T-002,爬升,408.45220336914065,408.45220336914065,True,直连,,39.982830377148545,True
79,Q3-T-002,巡航,408.45220336914065,542.4228357746762,False,直连,,17.79550583936357,True
80,Q3-T-002,巡航,542.4228357746762,542.4228357746762,True,直连,,17.79550583936357,True
81,Q3-T-002,巡航,542.4228357746762,595.2985493120008,False,直连,,4.918777094567158,True
82,Q3-T-002,巡航,595.2985493120008,595.2985493120008,True,直连,,4.918777094567162,True
83,Q3-T-002,巡航,595.2985493120008,607.6266838664694,False,直连,,4.365419094587921,True
84,Q3-T-002,巡航,607.6266838664694,607.6266838664694,True,直连,,4.365419094587921,True
85,Q3-T-002,巡航,607.6266838664694,662.9504403290156,False,直连,,2.2410165102830195,True
86,Q3-T-002,巡航,662.9504403290156,662.9504403290156,True,直连,,2.2410165102830177,True
87,Q3-T-002,下降,662.9504403290156,688.4143651774021,False,直连,,2.2410165102830195,True
88,Q3-T-002,下降,688.4143651774021,688.4143651774021,True,直连,,2.2465553185876814,True
89,Q3-T-002,下降,688.4143651774021,694.3842982433409,False,直连,,2.246555318587685,True
90,Q3-T-002,下降,694.3842982433409,694.3842982433409,True,直连,,2.2473088722119314,True
91,Q3-T-002,下降,694.3842982433409,697.0820771027705,False,直连,,2.2473088722119297,True
92,Q3-T-002,下降,697.0820771027705,697.0820771027705,True,直连,,2.2475814025186764,True
93,Q3-T-002,下降,697.0820771027705,698.5730843719844,False,直连,,2.247581402518678,True
94,Q3-T-002,下降,698.5730843719844,698.5730843719844,True,直连,,2.24771385877267,True
95,Q3-T-002,投送交接,698.5730843719844,744.679230704014,False,直连,,2.24771385877267,True
96,Q3-T-002,投送交接,744.679230704014,744.679230704014,True,直连,,2.24771385877267,True
97,Q3-T-002,投送交接,744.679230704014,795.4654058595361,False,直连,,2.24771385877267,True
98,Q3-T-002,投送交接,795.4654058595361,795.4654058595361,True,直连,,2.24771385877267,True
99,Q3-T-002,投送交接,795.4654058595361,908.5730843719844,False,直连,,2.24771385877267,True
100,Q3-T-002,投送交接,908.5730843719844,908.5730843719844,True,直连,,2.24771385877267,True
101,Q3-T-002,爬升,908.5730843719844,909.8155904296625,False,直连,,2.247581402518678,True
102,Q3-T-002,爬升,909.8155904296625,909.8155904296625,True,直连,,2.2475814025186764,True
103,Q3-T-002,爬升,909.8155904296625,912.0637394791872,False,直连,,2.2473088722119297,True
104,Q3-T-002,爬升,912.0637394791872,912.0637394791872,True,直连,,2.2473088722119314,True
105,Q3-T-002,爬升,912.0637394791872,917.0386837008028,False,直连,,2.246555318587685,True
106,Q3-T-002,爬升,917.0386837008028,917.0386837008028,True,直连,,2.2465553185876814,True
107,Q3-T-002,爬升,917.0386837008028,938.2586210744583,False,直连,,2.2410165102830195,True
108,Q3-T-002,爬升,938.2586210744583,938.2586210744583,True,直连,,2.2410165102830177,True
109,Q3-T-002,巡航,938.2586210744583,993.5823775370045,False,直连,,2.2410165102830195,True
110,Q3-T-002,巡航,993.5823775370045,993.5823775370045,True,直连,,4.365419094587921,True
111,Q3-T-002,巡航,993.5823775370045,1005.910512091473,False,直连,,4.365419094587921,True
112,Q3-T-002,巡航,1005.910512091473,1005.910512091473,True,直连,,4.918777094567162,True
113,Q3-T-002,巡航,1005.910512091473,1058.7862256287979,False,直连,,4.918777094567158,True
114,Q3-T-002,巡航,1058.7862256287979,1058.7862256287979,True,直连,,17.79550583936357,True
115,Q3-T-002,巡航,1058.7862256287979,1192.7568580343334,False,直连,,17.79550583936357,True
116,Q3-T-002,巡航,1192.7568580343334,1192.7568580343334,True,直连,,39.982830377148545,True
117,Q3-T-002,下降,1192.7568580343334,1217.3016592915526,False,直连,,39.982830377148545,True
118,Q3-T-002,下降,1217.3016592915526,1217.3016592915526,True,直连,,45.82290764368429,True
119,Q3-T-002,下降,1217.3016592915526,1225.977956606348,False,直连,,45.822907643684296,True
120,Q3-T-002,下降,1225.977956606348,1225.977956606348,True,直连,,49.41817448628592,True
121,Q3-T-002,下降,1225.977956606348,1228.476241845006,False,直连,,49.41817448628592,True
122,Q3-T-002,下降,1228.476241845006,1228.476241845006,True,直连,,50.805706205104286,True
123,Q3-T-002,下降,1228.476241845006,1238.2102319834157,False,直连,,50.805706205104286,True
124,Q3-T-002,下降,1238.2102319834157,1238.2102319834157,True,直连,,60.56487003084809,True
125,Q3-T-002,下降,1238.2102319834157,1239.376314760756,False,直连,,60.56487003084809,True
126,Q3-T-002,下降,1239.376314760756,1239.376314760756,True,直连,,63.04826031558974,True
127,Q3-T-002,下降,1239.376314760756,1250.4892860088491,False,直连,,56.38238674364702,True
128,Q3-T-002,下降,1250.4892860088491,1250.4892860088491,True,直连,,46.38238674364699,True
129,Q3-T-002,下降,1250.4892860088491,1250.8995020773023,False,直连,,45.92517525248826,True
130,Q3-T-002,下降,1250.8995020773023,1250.8995020773023,True,直连,,45.92517525248826,True
131,Q3-T-003,爬升,360.0,360.0,True,直连,,45.92517525248826,True
132,Q3-T-003,爬升,360.0,360.34184672371094,False,直连,,45.925175252488266,True
133,Q3-T-003,爬升,360.34184672371094,360.34184672371094,True,直连,,56.38238674364703,True
134,Q3-T-003,爬升,360.34184672371094,369.60265609712184,False,直连,,56.382386743647025,True
135,Q3-T-003,爬升,369.60265609712184,369.60265609712184,True,直连,,63.04826031558971,True
136,Q3-T-003,爬升,369.60265609712184,370.5743917449054,False,直连,,60.56487003084808,True
137,Q3-T-003,爬升,370.5743917449054,370.5743917449054,True,直连,,60.56487003084808,True
138,Q3-T-003,爬升,370.5743917449054,378.6860501935803,False,直连,,50.80570620510425,True
139,Q3-T-003,爬升,378.6860501935803,378.6860501935803,True,直连,,50.80570620510426,True
140,Q3-T-003,爬升,378.6860501935803,387.99820232145794,False,直连,,45.82290764368432,True
141,Q3-T-003,爬升,387.99820232145794,387.99820232145794,True,直连,,45.82290764368432,True
142,Q3-T-003,爬升,387.99820232145794,462.6455118815104,False,直连,,32.7598396645181,True
143,Q3-T-003,爬升,462.6455118815104,462.6455118815104,True,直连,,32.7598396645181,True
144,Q3-T-003,巡航,462.6455118815104,611.0121914181283,False,直连,,16.822974301050376,True
145,Q3-T-003,巡航,611.0121914181283,611.0121914181283,True,直连,,6.82297430105038,True
146,Q3-T-003,巡航,611.0121914181283,618.9339572893757,False,直连,,6.382114616510574,True
147,Q3-T-003,巡航,618.9339572893757,618.9339572893757,True,直连,,6.382114616510577,True
148,Q3-T-003,巡航,618.9339572893757,719.3812221939677,False,直连,,2.1343308002043955,True
149,Q3-T-003,巡航,719.3812221939677,719.3812221939677,True,直连,,2.1343308002043955,True
150,Q3-T-003,巡航,719.3812221939677,744.679230704014,False,直连,,1.3244839982456948,True
151,Q3-T-003,巡航,744.679230704014,744.679230704014,True,直连,,1.3244839982456966,True
152,Q3-T-003,巡航,744.679230704014,791.4501659020625,False,直连,,-7.72715225139109e-13,True
153,Q3-T-003,巡航,791.4501659020625,791.4501659020625,True,直连,,-7.673861546209082e-13,True
154,Q3-T-003,巡航,791.4501659020625,795.4654058595361,False,中继,Q3-R-001,0.20000000000099405,True
155,Q3-T-003,巡航,795.4654058595361,795.4654058595361,True,中继,Q3-R-001,0.2000000000009976,True
156,Q3-T-003,巡航,795.465405859537,850.678511911715,False,中继,Q3-R-002,13.009544402364188,True
157,Q3-T-003,巡航,850.678511911715,850.678511911715,True,中继,Q3-R-002,13.610115612277099,True
158,Q3-T-003,巡航,850.678511911715,861.3534161851755,False,中继,Q3-R-002,13.479707828576096,True
159,Q3-T-003,巡航,861.3534161851755,861.3534161851755,True,中继,Q3-R-002,13.479707828576096,True
160,Q3-T-003,下降,861.3534161851755,868.1787454566407,False,中继,Q3-R-002,13.466274082637634,True
161,Q3-T-003,下降,868.1787454566407,868.1787454566407,True,中继,Q3-R-002,13.46627408263764,True
162,Q3-T-003,下降,868.1787454566407,874.6688193685209,False,中继,Q3-R-002,13.452217389645586,True
163,Q3-T-003,下降,874.6688193685209,874.6688193685209,True,中继,Q3-R-002,13.452217389645583,True
164,Q3-T-003,下降,874.6688193685209,888.4111389498785,False,中继,Q3-R-002,13.418383224606892,True
165,Q3-T-003,下降,888.4111389498785,888.4111389498785,True,中继,Q3-R-002,13.418383224606885,True
166,Q3-T-003,下降,888.4111389498785,894.968030442988,False,中继,Q3-R-002,13.400321372959615,True
167,Q3-T-003,下降,894.968030442988,894.968030442988,True,中继,Q3-R-002,13.40032137295961,True
168,Q3-T-003,投送交接,894.968030442988,1074.968030442988,False,中继,Q3-R-002,13.400321372959615,True
169,Q3-T-003,投送交接,1074.968030442988,1074.968030442988,True,中继,Q3-R-002,13.40032137295961,True
170,Q3-T-003,爬升,1074.968030442988,1080.432106687246,False,中继,Q3-R-002,13.400321372959615,True
171,Q3-T-003,爬升,1080.432106687246,1080.432106687246,True,中继,Q3-R-002,13.418383224606885,True
172,Q3-T-003,爬升,1080.432106687246,1091.8840396717108,False,中继,Q3-R-002,13.418383224606892,True
173,Q3-T-003,爬升,1091.8840396717108,1091.8840396717108,True,中继,Q3-R-002,13.452217389645583,True
174,Q3-T-003,爬升,1091.8840396717108,1097.2924345982774,False,中继,Q3-R-002,13.452217389645586,True
175,Q3-T-003,爬升,1097.2924345982774,1097.2924345982774,True,中继,Q3-R-002,13.46627408263764,True
176,Q3-T-003,爬升,1097.2924345982774,1115.4981329820505,False,中继,Q3-R-002,13.466274082637634,True
177,Q3-T-003,爬升,1115.4981329820505,1115.4981329820505,True,中继,Q3-R-002,13.50434048376529,True
178,Q3-T-003,巡航,1115.4981329820505,1123.639676326952,False,中继,Q3-R-002,12.903682942291647,True
179,Q3-T-003,巡航,1123.639676326952,1123.639676326952,True,中继,Q3-R-002,12.903682942291653,True
180,Q3-T-003,巡航,1123.639676326952,1167.7105404121592,False,中继,Q3-R-002,10.199999999999216,True
181,Q3-T-003,巡航,1167.7105404121592,1167.7105404121592,True,中继,Q3-R-002,10.199999999999221,True
182,Q3-T-003,巡航,1167.7105404121592,1225.977956606348,False,中继,Q3-R-002,7.5485218325447345,True
183,Q3-T-003,巡航,1225.977956606348,1225.977956606348,True,中继,Q3-R-002,7.548521832544736,True
184,Q3-T-003,巡航,1225.977956606348,1444.748509829613,False,中继,Q3-R-002,1.5519598395816097,True
185,Q3-T-003,巡航,1444.748509829613,1444.748509829613,True,中继,Q3-R-002,1.5519598395816132,True
186,Q3-T-003,下降,1444.748509829613,1485.7131521499898,False,中继,Q3-R-002,1.5466169224559465,True
187,Q3-T-003,下降,1485.7131521499898,1485.7131521499898,True,中继,Q3-R-002,1.5466169224559394,True
188,Q3-T-003,下降,1485.7131521499898,1507.5858104335764,False,中继,Q3-R-002,1.5424131386580022,True
189,Q3-T-003,下降,1507.5858104335764,1507.5858104335764,True,中继,Q3-R-002,1.5424131386580058,True
190,Q3-T-003,下降,1507.5858104335764,1510.8195703491197,False,中继,Q3-R-002,1.541712037756918,True
191,Q3-T-003,下降,1510.8195703491197,1510.8195703491197,True,中继,Q3-R-002,1.5417120377569233,True
192,Q3-T-003,下降,1510.8195703491197,1522.104632876488,False,中继,Q3-R-002,1.5391050184913322,True
193,Q3-T-003,下降,1522.104632876488,1522.104632876488,True,中继,Q3-R-002,1.5391050184913269,True
194,Q3-T-003,投送交接,1522.104632876488,1702.104632876488,False,中继,Q3-R-002,1.5391050184913322,True
195,Q3-T-003,投送交接,1702.104632876488,1702.104632876488,True,中继,Q3-R-002,1.5391050184913269,True
196,Q3-T-003,爬升,1702.104632876488,1711.5088516492951,False,中继,Q3-R-002,1.5391050184913322,True
197,Q3-T-003,爬升,1711.5088516492951,1711.5088516492951,True,中继,Q3-R-002,1.5417120377569233,True
198,Q3-T-003,爬升,1711.5088516492951,1714.2036515789143,False,中继,Q3-R-002,1.541712037756918,True
199,Q3-T-003,爬升,1714.2036515789143,1714.2036515789143,True,中继,Q3-R-002,1.5424131386580058,True
200,Q3-T-003,爬升,1714.2036515789143,1732.4308668152366,False,中继,Q3-R-002,1.5424131386580022,True
201,Q3-T-003,爬升,1732.4308668152366,1732.4308668152366,True,中继,Q3-R-002,1.5466169224559394,True
202,Q3-T-003,爬升,1732.4308668152366,1746.604964500837,False,中继,Q3-R-002,1.5466169224559465,True
203,Q3-T-003,爬升,1746.604964500837,1746.604964500837,True,中继,Q3-R-002,1.5492364170154644,True
204,Q3-T-003,巡航,1746.604964500837,1955.6036396696895,False,中继,Q3-R-002,1.5492364170154609,True
205,Q3-T-003,巡航,1955.6036396696895,1955.6036396696895,True,中继,Q3-R-002,4.6636047676123695,True
206,Q3-T-003,巡航,1955.6036396696895,2028.8185116958698,False,中继,Q3-R-002,4.663604767612364,True
207,Q3-T-003,巡航,2028.8185116958698,2028.8185116958698,True,中继,Q3-R-002,5.347965405086754,True
208,Q3-T-003,巡航,2028.8185116958698,2033.5606020804112,False,中继,Q3-R-002,5.3479654050867484,True
209,Q3-T-003,巡航,2033.5606020804112,2033.5606020804112,True,直连,,-4.547473508864641e-13,True
210,Q3-T-003,巡航,2033.5606020804112,2096.426524201029,False,直连,,-4.547473508864641e-13,True
211,Q3-T-003,巡航,2096.426524201029,2096.426524201029,True,直连,,1.8320849378556119,True
212,Q3-T-003,巡航,2096.426524201029,2362.4792717489345,False,直连,,11.832084937855615,True
213,Q3-T-003,巡航,2362.4792717489345,2362.4792717489345,True,直连,,33.461181216677716,True
214,Q3-T-003,下降,2362.4792717489345,2443.121826912404,False,直连,,33.46118121667771,True
215,Q3-T-003,下降,2443.121826912404,2443.121826912404,True,直连,,45.822907643684346,True
216,Q3-T-003,下降,2443.121826912404,2454.296409465857,False,直连,,45.82290764368435,True
217,Q3-T-003,下降,2454.296409465857,2454.296409465857,True,直连,,50.80570620510426,True
218,Q3-T-003,下降,2454.296409465857,2464.0303996042667,False,直连,,50.80570620510425,True
219,Q3-T-003,下降,2464.0303996042667,2464.0303996042667,True,直连,,60.564870030848056,True
220,Q3-T-003,下降,2464.0303996042667,2465.196482381607,False,直连,,60.564870030848056,True
221,Q3-T-003,下降,2465.196482381607,2465.196482381607,True,直连,,63.04826031558969,True
222,Q3-T-003,下降,2465.196482381607,2476.3094536297,False,直连,,56.38238674364725,True
223,Q3-T-003,下降,2476.3094536297,2476.3094536297,True,直连,,56.38238674364726,True
224,Q3-T-003,下降,2476.3094536297,2476.719669698153,False,直连,,45.92517525248826,True
225,Q3-T-003,下降,2476.719669698153,2476.719669698153,True,直连,,45.92517525248826,True
226,Q3-T-004,爬升,360.0,360.0,True,直连,,45.92517525248826,True
227,Q3-T-004,爬升,360.0,360.34184672371094,False,直连,,45.925175252488266,True
228,Q3-T-004,爬升,360.34184672371094,360.34184672371094,True,直连,,56.38238674364703,True
229,Q3-T-004,爬升,360.34184672371094,369.60265609712184,False,直连,,56.382386743647025,True
230,Q3-T-004,爬升,369.60265609712184,369.60265609712184,True,直连,,63.04826031558971,True
231,Q3-T-004,爬升,369.60265609712184,370.5743917449054,False,直连,,60.56487003084808,True
232,Q3-T-004,爬升,370.5743917449054,370.5743917449054,True,直连,,60.56487003084808,True
233,Q3-T-004,爬升,370.5743917449054,378.6860501935803,False,直连,,50.80570620510425,True
234,Q3-T-004,爬升,378.6860501935803,378.6860501935803,True,直连,,50.80570620510426,True
235,Q3-T-004,爬升,378.6860501935803,387.99820232145794,False,直连,,45.82290764368432,True
236,Q3-T-004,爬升,387.99820232145794,387.99820232145794,True,直连,,45.82290764368432,True
237,Q3-T-004,爬升,387.99820232145794,462.6455118815104,False,直连,,32.7598396645181,True
238,Q3-T-004,爬升,462.6455118815104,462.6455118815104,True,直连,,32.7598396645181,True
239,Q3-T-004,巡航,462.6455118815104,611.0121914181283,False,直连,,16.822974301050376,True
240,Q3-T-004,巡航,611.0121914181283,611.0121914181283,True,直连,,6.82297430105038,True
241,Q3-T-004,巡航,611.0121914181283,618.9339572893757,False,直连,,6.382114616510574,True
242,Q3-T-004,巡航,618.9339572893757,618.9339572893757,True,直连,,6.382114616510577,True
243,Q3-T-004,巡航,618.9339572893757,719.3812221939677,False,直连,,2.1343308002043955,True
244,Q3-T-004,巡航,719.3812221939677,719.3812221939677,True,直连,,2.1343308002043955,True
245,Q3-T-004,巡航,719.3812221939677,744.679230704014,False,直连,,1.3244839982456948,True
246,Q3-T-004,巡航,744.679230704014,744.679230704014,True,直连,,1.3244839982456966,True
247,Q3-T-004,巡航,744.679230704014,791.4501659020625,False,直连,,-7.72715225139109e-13,True
248,Q3-T-004,巡航,791.4501659020625,791.4501659020625,True,直连,,-7.673861546209082e-13,True
249,Q3-T-004,巡航,791.4501659020625,795.4654058595361,False,中继,Q3-R-001,0.20000000000099405,True
250,Q3-T-004,巡航,795.4654058595361,795.4654058595361,True,中继,Q3-R-001,0.2000000000009976,True
251,Q3-T-004,巡航,795.465405859537,850.678511911715,False,中继,Q3-R-002,13.009544402364188,True
252,Q3-T-004,巡航,850.678511911715,850.678511911715,True,中继,Q3-R-002,13.610115612277099,True
253,Q3-T-004,巡航,850.678511911715,861.3534161851755,False,中继,Q3-R-002,13.479707828576096,True
254,Q3-T-004,巡航,861.3534161851755,861.3534161851755,True,中继,Q3-R-002,13.479707828576096,True
255,Q3-T-004,下降,861.3534161851755,868.1787454566407,False,中继,Q3-R-002,13.466274082637634,True
256,Q3-T-004,下降,868.1787454566407,868.1787454566407,True,中继,Q3-R-002,13.46627408263764,True
257,Q3-T-004,下降,868.1787454566407,874.6688193685209,False,中继,Q3-R-002,13.452217389645586,True
258,Q3-T-004,下降,874.6688193685209,874.6688193685209,True,中继,Q3-R-002,13.452217389645583,True
259,Q3-T-004,下降,874.6688193685209,888.4111389498785,False,中继,Q3-R-002,13.418383224606892,True
260,Q3-T-004,下降,888.4111389498785,888.4111389498785,True,中继,Q3-R-002,13.418383224606885,True
261,Q3-T-004,下降,888.4111389498785,894.968030442988,False,中继,Q3-R-002,13.400321372959615,True
262,Q3-T-004,下降,894.968030442988,894.968030442988,True,中继,Q3-R-002,13.40032137295961,True
263,Q3-T-004,投送交接,894.968030442988,1104.968030442988,False,中继,Q3-R-002,13.400321372959615,True
264,Q3-T-004,投送交接,1104.968030442988,1104.968030442988,True,中继,Q3-R-002,13.40032137295961,True
265,Q3-T-004,爬升,1104.968030442988,1110.432106687246,False,中继,Q3-R-002,13.400321372959615,True
266,Q3-T-004,爬升,1110.432106687246,1110.432106687246,True,中继,Q3-R-002,13.418383224606885,True
267,Q3-T-004,爬升,1110.432106687246,1121.8840396717108,False,中继,Q3-R-002,13.418383224606892,True
268,Q3-T-004,爬升,1121.8840396717108,1121.8840396717108,True,中继,Q3-R-002,13.452217389645583,True
269,Q3-T-004,爬升,1121.8840396717108,1127.2924345982774,False,中继,Q3-R-002,13.452217389645586,True
270,Q3-T-004,爬升,1127.2924345982774,1127.2924345982774,True,中继,Q3-R-002,13.46627408263764,True
271,Q3-T-004,爬升,1127.2924345982774,1132.980208991165,False,中继,Q3-R-002,13.466274082637634,True
272,Q3-T-004,爬升,1132.980208991165,1132.980208991165,True,中继,Q3-R-002,13.479707828576096,True
273,Q3-T-004,巡航,1132.980208991165,1143.6551132646255,False,中继,Q3-R-002,13.479707828576096,True
274,Q3-T-004,巡航,1143.6551132646255,1143.6551132646255,True,中继,Q3-R-002,13.610115612277099,True
275,Q3-T-004,巡航,1143.6551132646255,1198.8682193168038,False,中继,Q3-R-002,13.009544402364188,True
276,Q3-T-004,巡航,1198.8682193168038,1198.8682193168038,True,中继,Q3-R-001,0.2000000000009976,True
277,Q3-T-004,巡航,1198.8682193168038,1202.883459274278,False,中继,Q3-R-001,0.20000000000099405,True
278,Q3-T-004,巡航,1202.883459274278,1202.883459274278,True,直连,,-7.673861546209082e-13,True
279,Q3-T-004,巡航,1202.883459274278,1225.977956606348,False,直连,,-7.72715225139109e-13,True
280,Q3-T-004,巡航,1225.977956606348,1225.977956606348,True,直连,,0.6289563922161818,True
281,Q3-T-004,巡航,1225.977956606348,1274.9524029823729,False,直连,,0.6289563922161818,True
282,Q3-T-004,巡航,1274.9524029823729,1274.9524029823729,True,直连,,2.1343308002043955,True
283,Q3-T-004,巡航,1274.9524029823729,1375.3996678869648,False,直连,,2.1343308002043955,True
284,Q3-T-004,巡航,1375.3996678869648,1375.3996678869648,True,直连,,6.382114616510577,True
285,Q3-T-004,巡航,1375.3996678869648,1383.3214337582122,False,直连,,6.382114616510574,True
286,Q3-T-004,巡航,1383.3214337582122,1383.3214337582122,True,直连,,6.82297430105038,True
287,Q3-T-004,巡航,1383.3214337582122,1531.6881132948301,False,直连,,16.822974301050376,True
