row,trip_id,phase,start_s,end_s,is_boundary,mode,relay_id,min_margin_bound_db,pass
45,Q3-T-001,爬升,1151.8840396717108,1151.8840396717108,True,中继,Q3-R-002,13.452217389645583,True
46,Q3-T-001,爬升,1151.8840396717108,1157.2924345982774,False,中继,Q3-R-002,13.452217389645586,True
47,Q3-T-001,爬升,1157.2924345982774,1157.2924345982774,True,中继,Q3-R-002,13.46627408263764,True
48,Q3-T-001,爬升,1157.2924345982774,1185.79148828804,False,中继,Q3-R-002,13.466274082637634,True
49,Q3-T-001,爬升,1185.79148828804,1185.79148828804,True,中继,Q3-R-002,13.519448389005305,True
50,Q3-T-001,巡航,1185.79148828804,1191.1170346711465,False,中继,Q3-R-002,13.127427428335153,True
51,Q3-T-001,巡航,1191.1170346711465,1191.1170346711465,True,中继,Q3-R-002,13.127427428335153,True
52,Q3-T-001,巡航,1191.1170346711465,1225.977956606348,False,中继,Q3-R-002,10.899156914572306,True
53,Q3-T-001,巡航,1225.977956606348,1225.977956606348,True,中继,Q3-R-002,10.899156914572302,True
54,Q3-T-001,巡航,1225.977956606348,1238.7653270274513,False,中继,Q3-R-002,10.200000000000589,True
55,Q3-T-001,巡航,1238.7653270274513,1238.7653270274513,True,中继,Q3-R-002,10.200000000000585,True
56,Q3-T-001,巡航,1238.7653270274513,1300.6808690926412,False,中继,Q3-R-002,7.418478175977331,True
57,Q3-T-001,巡航,1300.6808690926412,1300.6808690926412,True,中继,Q3-R-002,7.418478175977327,True
58,Q3-T-001,下降,1300.6808690926412,1361.6290185067037,False,中继,Q3-R-002,7.3889670571714845,True
59,Q3-T-001,下降,1361.6290185067037,1361.6290185067037,True,中继,Q3-R-002,7.3889670571714845,True
60,Q3-T-001,投送交接,1361.6290185067037,1541.6290185067037,False,中继,Q3-R-002,7.3889670571714845,True
61,Q3-T-001,投送交接,1541.6290185067037,1541.6290185067037,True,中继,Q3-R-002,7.3889670571714845,True
62,Q3-T-001,爬升,1541.6290185067037,1557.4562930835266,False,中继,Q3-R-002,7.3889670571714845,True
63,Q3-T-001,爬升,1557.4562930835266,1557.4562930835266,True,中继,Q3-R-002,7.401164780866878,True
64,Q3-T-001,巡航,1557.4562930835266,1591.4571197274638,False,中继,Q3-R-002,7.40116478086688,True
65,Q3-T-001,巡航,1591.4571197274638,1591.4571197274638,True,中继,Q3-R-002,7.751282071593323,True
66,Q3-T-001,巡航,1591.4571197274638,1632.5552185727386,False,中继,Q3-R-002,7.751282071593316,True
67,Q3-T-001,巡航,1632.5552185727386,1632.5552185727386,True,直连,,-2.1316282072803006e-13,True
68,Q3-T-001,巡航,1632.5552185727386,1725.1025110660835,False,直连,,-2.1671553440683056e-13,True
69,Q3-T-001,巡航,1725.1025110660835,1725.1025110660835,True,直连,,2.8525914180765,True
70,Q3-T-001,巡航,1725.1025110660835,1759.8076502257975,False,直连,,2.8525914180764964,True
71,Q3-T-001,巡航,1759.8076502257975,1759.8076502257975,True,直连,,14.218655350641484,True
72,Q3-T-001,巡航,1759.8076502257975,1961.5598245194026,False,直连,,14.218655350641484,True
73,Q3-T-001,巡航,1961.5598245194026,1961.5598245194026,True,直连,,33.935643142447674,True
74,Q3-T-001,下降,1961.5598245194026,2036.5547112258405,False,直连,,33.935643142447674,True
75,Q3-T-001,下降,2036.5547112258405,2036.5547112258405,True,直连,,45.82290764368433,True
76,Q3-T-001,下降,2036.5547112258405,2047.7292937792936,False,直连,,45.82290764368433,True
77,Q3-T-001,下降,2047.7292937792936,2047.7292937792936,True,直连,,50.80570620510423,True
78,Q3-T-001,下降,2047.7292937792936,2057.4632839177034,False,直连,,50.80570620510424,True
79,Q3-T-001,下降,2057.4632839177034,2057.4632839177034,True,直连,,60.56487003084801,True
80,Q3-T-001,下降,2057.4632839177034,2058.6293666950437,False,直连,,60.56487003084801,True
81,Q3-T-001,下降,2058.6293666950437,2058.6293666950437,True,直连,,63.04826031558963,True
82,Q3-T-001,下降,2058.6293666950437,2069.7423379431366,False,直连,,56.38238674364725,True
83,Q3-T-001,下降,2069.7423379431366,2069.7423379431366,True,直连,,56.38238674364726,True
84,Q3-T-001,下降,2069.7423379431366,2070.15255401159,False,直连,,45.92517525248826,True
85,Q3-T-001,下降,2070.15255401159,2070.15255401159,True,直连,,45.92517525248826,True
86,Q3-T-002,爬升,360.0,360.0,True,直连,,45.92517525248826,True
87,Q3-T-002,爬升,360.0,360.34184672371094,False,直连,,45.925175252488266,True
88,Q3-T-002,爬升,360.34184672371094,360.34184672371094,True,直连,,46.38238674364702,True
89,Q3-T-002,爬升,360.34184672371094,369.60265609712184,False,直连,,56.38238674364702,True
90,Q3-T-002,爬升,369.60265609712184,369.60265609712184,True,直连,,63.04826031558974,True
91,Q3-T-002,爬升,369.60265609712184,370.5743917449054,False,直连,,60.56487003084809,True
92,Q3-T-002,爬升,370.5743917449054,370.5743917449054,True,直连,,60.56487003084809,True
93,Q3-T-002,爬升,370.5743917449054,378.6860501935803,False,直连,,50.80570620510426,True
94,Q3-T-002,爬升,378.6860501935803,378.6860501935803,True,直连,,50.80570620510426,True
95,Q3-T-002,爬升,378.6860501935803,387.99820232145794,False,直连,,45.82290764368433,True
96,Q3-T-002,爬升,387.99820232145794,387.99820232145794,True,直连,,45.82290764368433,True
97,Q3-T-002,爬升,387.99820232145794,408.45220336914065,False,直连,,39.982830377148545,True
98,Q3-T-002,爬升,408.45220336914065,408.45220336914065,True,直连,,39.982830377148545,True
99,Q3-T-002,巡航,408.45220336914065,442.62231115873317,False,直连,,29.301066281299235,True
100,Q3-T-002,巡航,442.62231115873317,442.62231115873317,True,直连,,29.301066281299228,True
101,Q3-T-002,巡航,442.62231115873317,542.4228357746762,False,直连,,17.79550583936357,True
102,Q3-T-002,巡航,542.4228357746762,542.4228357746762,True,直连,,17.79550583936357,True
103,Q3-T-002,巡航,542.4228357746762,595.2985493120008,False,直连,,4.918777094567158,True
104,Q3-T-002,巡航,595.2985493120008,595.2985493120008,True,直连,,4.918777094567162,True
105,Q3-T-002,巡航,595.2985493120008,607.6266838664694,False,直连,,4.365419094587921,True
106,Q3-T-002,巡航,607.6266838664694,607.6266838664694,True,直连,,4.365419094587921,True
107,Q3-T-002,巡航,607.6266838664694,639.1032424286232,False,直连,,3.0940154903199684,True
108,Q3-T-002,巡航,639.1032424286232,639.1032424286232,True,直连,,3.0940154903199755,True
109,Q3-T-002,巡航,639.1032424286232,662.9504403290156,False,直连,,2.2410165102830195,True
110,Q3-T-002,巡航,662.9504403290156,662.9504403290156,True,直连,,2.2410165102830177,True
111,Q3-T-002,下降,662.9504403290156,688.4143651774021,False,直连,,2.2410165102830195,True
112,Q3-T-002,下降,688.4143651774021,688.4143651774021,True,直连,,2.2465553185876814,True
113,Q3-T-002,下降,688.4143651774021,694.3842982433409,False,直连,,2.246555318587685,True
114,Q3-T-002,下降,694.3842982433409,694.3842982433409,True,直连,,2.2473088722119314,True
115,Q3-T-002,下降,694.3842982433409,697.0820771027705,False,直连,,2.2473088722119297,True
116,Q3-T-002,下降,697.0820771027705,697.0820771027705,True,直连,,2.2475814025186764,True
117,Q3-T-002,下降,697.0820771027705,698.5730843719844,False,直连,,2.247581402518678,True
118,Q3-T-002,下降,698.5730843719844,698.5730843719844,True,直连,,2.24771385877267,True
119,Q3-T-002,投送交接,698.5730843719844,908.5730843719844,False,直连,,2.24771385877267,True
120,Q3-T-002,投送交接,908.5730843719844,908.5730843719844,True,直连,,2.24771385877267,True
121,Q3-T-002,爬升,908.5730843719844,909.8155904296625,False,直连,,2.247581402518678,True
122,Q3-T-002,爬升,909.8155904296625,909.8155904296625,True,直连,,2.2475814025186764,True
123,Q3-T-002,爬升,909.8155904296625,912.0637394791872,False,直连,,2.2473088722119297,True
124,Q3-T-002,爬升,912.0637394791872,912.0637394791872,True,直连,,2.2473088722119314,True
125,Q3-T-002,爬升,912.0637394791872,917.0386837008028,False,直连,,2.246555318587685,True
126,Q3-T-002,爬升,917.0386837008028,917.0386837008028,True,直连,,2.2465553185876814,True
127,Q3-T-002,爬升,917.0386837008028,938.2586210744583,False,直连,,2.2410165102830195,True
128,Q3-T-002,爬升,938.2586210744583,938.2586210744583,True,直连,,2.2410165102830177,True
129,Q3-T-002,巡航,938.2586210744583,993.5823775370045,False,直连,,2.2410165102830195,True
130,Q3-T-002,巡航,993.5823775370045,993.5823775370045,True,直连,,4.365419094587921,True
131,Q3-T-002,巡航,993.5823775370045,1005.910512091473,False,直连,,4.365419094587921,True
132,Q3-T-002,巡航,1005.910512091473,1005.910512091473,True,直连,,4.918777094567162,True
133,Q3-T-002,巡航,1005.910512091473,1058.7862256287979,False,直连,,4.918777094567158,True
134,Q3-T-002,巡航,1058.7862256287979,1058.7862256287979,True,直连,,17.79550583936357,True
135,Q3-T-002,巡航,1058.7862256287979,1192.7568580343334,False,直连,,17.79550583936357,True
136,Q3-T-002,巡航,1192.7568580343334,1192.7568580343334,True,直连,,39.982830377148545,True
137,Q3-T-002,下降,1192.7568580343334,1217.3016592915526,False,直连,,39.982830377148545,True
138,Q3-T-002,下降,1217.3016592915526,1217.3016592915526,True,直连,,45.82290764368429,True
139,Q3-T-002,下降,1217.3016592915526,1225.977956606348,False,直连,,45.822907643684296,True
140,Q3-T-002,下降,1225.977956606348,1225.977956606348,True,直连,,49.41817448628592,True
141,Q3-T-002,下降,1225.977956606348,1228.476241845006,False,直连,,49.41817448628592,True
142,Q3-T-002,下降,1228.476241845006,1228.476241845006,True,直连,,50.805706205104286,True
143,Q3-T-002,下降,1228.476241845006,1238.2102319834157,False,直连,,50.805706205104286,True
144,Q3-T-002,下降,1238.2102319834157,1238.2102319834157,True,直连,,60.56487003084809,True
145,Q3-T-002,下降,1238.2102319834157,1239.376314760756,False,直连,,60.56487003084809,True
146,Q3-T-002,下降,1239.376314760756,1239.376314760756,True,直连,,63.04826031558974,True
147,Q3-T-002,下降,1239.376314760756,1250.4892860088491,False,直连,,56.38238674364702,True
148,Q3-T-002,下降,1250.4892860088491,1250.4892860088491,True,直连,,46.38238674364699,True
149,Q3-T-002,下降,1250.4892860088491,1250.8995020773023,False,直连,,45.92517525248826,True
150,Q3-T-002,下降,1250.8995020773023,1250.8995020773023,True,直连,,45.92517525248826,True
151,Q3-T-003,爬升,360.0,360.0,True,直连,,45.92517525248826,True
152,Q3-T-003,爬升,360.0,360.34184672371094,False,直连,,45.925175252488266,True
153,Q3-T-003,爬升,360.34184672371094,360.34184672371094,True,直连,,46.38238674364702,True
154,Q3-T-003,爬升,360.34184672371094,369.60265609712184,False,直连,,56.38238674364702,True
155,Q3-T-003,爬升,369.60265609712184,369.60265609712184,True,直连,,63.04826031558974,True
156,Q3-T-003,爬升,369.60265609712184,370.5743917449054,False,直连,,60.56487003084809,True
157,Q3-T-003,爬升,370.5743917449054,370.5743917449054,True,直连,,60.56487003084809,True
158,Q3-T-003,爬升,370.5743917449054,378.6860501935803,False,直连,,50.80570620510426,True
159,Q3-T-003,爬升,378.6860501935803,378.6860501935803,True,直连,,50.80570620510426,True
160,Q3-T-003,爬升,378.6860501935803,387.99820232145794,False,直连,,45.82290764368433,True
161,Q3-T-003,爬升,387.99820232145794,387.99820232145794,True,直连,,45.82290764368433,True
162,Q3-T-003,爬升,387.99820232145794,408.45220336914065,False,直连,,39.982830377148545,True
163,Q3-T-003,爬升,408.45220336914065,408.45220336914065,True,直连,,39.982830377148545,True
164,Q3-T-003,巡航,408.45220336914065,442.62231115873317,False,直连,,29.301066281299235,True
165,Q3-T-003,巡航,442.62231115873317,442.62231115873317,True,直连,,29.301066281299228,True
166,Q3-T-003,巡航,442.62231115873317,542.4228357746762,False,直连,,17.79550583936357,True
167,Q3-T-003,巡航,542.4228357746762,542.4228357746762,True,直连,,17.79550583936357,True
168,Q3-T-003,巡航,542.4228357746762,595.2985493120008,False,直连,,4.918777094567158,True
169,Q3-T-003,巡航,595.2985493120008,595.2985493120008,True,直连,,4.918777094567162,True
170,Q3-T-003,巡航,595.2985493120008,607.6266838664694,False,直连,,4.365419094587921,True
171,Q3-T-003,巡航,607.6266838664694,607.6266838664694,True,直连,,4.365419094587921,True
172,Q3-T-003,巡航,607.6266838664694,639.1032424286232,False,直连,,3.0940154903199684,True
173,Q3-T-003,巡航,639.1032424286232,639.1032424286232,True,直连,,3.0940154903199755,True
174,Q3-T-003,巡航,639.1032424286232,662.9504403290156,False,直连,,2.2410165102830195,True
175,Q3-T-003,巡航,662.9504403290156,662.9504403290156,True,直连,,2.2410165102830177,True
176,Q3-T-003,下降,662.9504403290156,688.4143651774021,False,直连,,2.2410165102830195,True
177,Q3-T-003,下降,688.4143651774021,688.4143651774021,True,直连,,2.2465553185876814,True
178,Q3-T-003,下降,688.4143651774021,694.3842982433409,False,直连,,2.246555318587685,True
179,Q3-T-003,下降,694.3842982433409,694.3842982433409,True,直连,,2.2473088722119314,True
180,Q3-T-003,下降,694.3842982433409,697.0820771027705,False,直连,,2.2473088722119297,True
181,Q3-T-003,下降,697.0820771027705,697.0820771027705,True,直连,,2.2475814025186764,True
182,Q3-T-003,下降,697.0820771027705,698.5730843719844,False,直连,,2.247581402518678,True
183,Q3-T-003,下降,698.5730843719844,698.5730843719844,True,直连,,2.24771385877267,True
184,Q3-T-003,投送交接,698.5730843719844,908.5730843719844,False,直连,,2.24771385877267,True
185,Q3-T-003,投送交接,908.5730843719844,908.5730843719844,True,直连,,2.24771385877267,True
186,Q3-T-003,爬升,908.5730843719844,909.8155904296625,False,直连,,2.247581402518678,True
187,Q3-T-003,爬升,909.8155904296625,909.8155904296625,True,直连,,2.2475814025186764,True
188,Q3-T-003,爬升,909.8155904296625,912.0637394791872,False,直连,,2.2473088722119297,True
189,Q3-T-003,爬升,912.0637394791872,912.0637394791872,True,直连,,2.2473088722119314,True
190,Q3-T-003,爬升,912.0637394791872,917.0386837008028,False,直连,,2.246555318587685,True
191,Q3-T-003,爬升,917.0386837008028,917.0386837008028,True,直连,,2.2465553185876814,True
192,Q3-T-003,爬升,917.0386837008028,938.2586210744583,False,直连,,2.2410165102830195,True
193,Q3-T-003,爬升,938.2586210744583,938.2586210744583,True,直连,,2.2410165102830177,True
194,Q3-T-003,巡航,938.2586210744583,993.5823775370045,False,直连,,2.2410165102830195,True
195,Q3-T-003,巡航,993.5823775370045,993.5823775370045,True,直连,,4.365419094587921,True
196,Q3-T-003,巡航,993.5823775370045,1005.910512091473,False,直连,,4.365419094587921,True
197,Q3-T-003,巡航,1005.910512091473,1005.910512091473,True,直连,,4.918777094567162,True
198,Q3-T-003,巡航,1005.910512091473,1058.7862256287979,False,直连,,4.918777094567158,True
199,Q3-T-003,巡航,1058.7862256287979,1058.7862256287979,True,直连,,17.79550583936357,True
200,Q3-T-003,巡航,1058.7862256287979,1192.7568580343334,False,直连,,17.79550583936357,True
201,Q3-T-003,巡航,1192.7568580343334,1192.7568580343334,True,直连,,39.982830377148545,True
202,Q3-T-003,下降,1192.7568580343334,1217.3016592915526,False,直连,,39.982830377148545,True
203,Q3-T-003,下降,1217.3016592915526,1217.3016592915526,True,直连,,45.82290764368429,True
204,Q3-T-003,下降,1217.3016592915526,1225.977956606348,False,直连,,45.822907643684296,True
205,Q3-T-003,下降,1225.977956606348,1225.977956606348,True,直连,,49.41817448628592,True
206,Q3-T-003,下降,1225.977956606348,1228.476241845006,False,直连,,49.41817448628592,True
207,Q3-T-003,下降,1228.476241845006,1228.476241845006,True,直连,,50.805706205104286,True
208,Q3-T-003,下降,1228.476241845006,1238.2102319834157,False,直连,,50.805706205104286,True
209,Q3-T-003,下降,1238.2102319834157,1238.2102319834157,True,直连,,60.56487003084809,True
210,Q3-T-003,下降,1238.2102319834157,1239.376314760756,False,直连,,60.56487003084809,True
211,Q3-T-003,下降,1239.376314760756,1239.376314760756,True,直连,,63.04826031558974,True
212,Q3-T-003,下降,1239.376314760756,1250.4892860088491,False,直连,,56.38238674364702,True
213,Q3-T-003,下降,1250.4892860088491,1250.4892860088491,True,直连,,46.38238674364699,True
214,Q3-T-003,下降,1250.4892860088491,1250.8995020773023,False,直连,,45.92517525248826,True
215,Q3-T-003,下降,1250.8995020773023,1250.8995020773023,True,直连,,45.92517525248826,True
216,Q3-T-004,爬升,360.0,360.0,True,直连,,45.92517525248826,True
217,Q3-T-004,爬升,360.0,360.34184672371094,False,直连,,45.925175252488266,True
218,Q3-T-004,爬升,360.34184672371094,360.34184672371094,True,直连,,46.38238674364702,True
219,Q3-T-004,爬升,360.34184672371094,369.60265609712184,False,直连,,56.38238674364702,True
220,Q3-T-004,爬升,369.60265609712184,369.60265609712184,True,直连,,63.04826031558974,True
221,Q3-T-004,爬升,369.60265609712184,370.5743917449054,False,直连,,60.56487003084809,True
222,Q3-T-004,爬升,370.5743917449054,370.5743917449054,True,直连,,60.56487003084809,True
223,Q3-T-004,爬升,370.5743917449054,378.6860501935803,False,直连,,50.80570620510426,True
224,Q3-T-004,爬升,378.6860501935803,378.6860501935803,True,直连,,50.80570620510426,True
225,Q3-T-004,爬升,378.6860501935803,387.99820232145794,False,直连,,45.82290764368433,True
226,Q3-T-004,爬升,387.99820232145794,387.99820232145794,True,直连,,45.82290764368433,True
227,Q3-T-004,爬升,387.99820232145794,408.45220336914065,False,直连,,39.982830377148545,True
228,Q3-T-004,爬升,408.45220336914065,408.45220336914065,True,直连,,39.982830377148545,True
229,Q3-T-004,巡航,408.45220336914065,442.62231115873317,False,直连,,29.301066281299235,True
230,Q3-T-004,巡航,442.62231115873317,442.62231115873317,True,直连,,29.301066281299228,True
231,Q3-T-004,巡航,442.62231115873317,542.4228357746762,False,直连,,17.79550583936357,True
232,Q3-T-004,巡航,542.4228357746762,542.4228357746762,True,直连,,17.79550583936357,True
233,Q3-T-004,巡航,542.4228357746762,595.2985493120008,False,直连,,4.918777094567158,True
234,Q3-T-004,巡航,595.2985493120008,595.2985493120008,True,直连,,4.918777094567162,True
235,Q3-T-004,巡航,595.2985493120008,607.6266838664694,False,直连,,4.365419094587921,True
236,Q3-T-004,巡航,607.6266838664694,607.6266838664694,True,直连,,4.365419094587921,True
237,Q3-T-004,巡航,607.6266838664694,639.1032424286232,False,直连,,3.0940154903199684,True
238,Q3-T-004,巡航,639.1032424286232,639.1032424286232,True,直连,,3.0940154903199755,True
239,Q3-T-004,巡航,639.1032424286232,662.9504403290156,False,直连,,2.2410165102830195,True
240,Q3-T-004,巡航,662.9504403290156,662.9504403290156,True,直连,,2.2410165102830177,True
241,Q3-T-004,下降,662.9504403290156,688.4143651774021,False,直连,,2.2410165102830195,True
242,Q3-T-004,下降,688.4143651774021,688.4143651774021,True,直连,,2.2465553185876814,True
243,Q3-T-004,下降,688.4143651774021,694.3842982433409,False,直连,,2.246555318587685,True
244,Q3-T-004,下降,694.3842982433409,694.3842982433409,True,直连,,2.2473088722119314,True
245,Q3-T-004,下降,694.3842982433409,697.0820771027705,False,直连,,2.2473088722119297,True
246,Q3-T-004,下降,697.0820771027705,697.0820771027705,True,直连,,2.2475814025186764,True
247,Q3-T-004,下降,697.0820771027705,698.5730843719844,False,直连,,2.247581402518678,True
248,Q3-T-004,下降,698.5730843719844,698.5730843719844,True,直连,,2.24771385877267,True
249,Q3-T-004,投送交接,698.5730843719844,908.5730843719844,False,直连,,2.24771385877267,True
250,Q3-T-004,投送交接,908.5730843719844,908.5730843719844,True,直连,,2.24771385877267,True
251,Q3-T-004,爬升,908.5730843719844,909.8155904296625,False,直连,,2.247581402518678,True
252,Q3-T-004,爬升,909.8155904296625,909.8155904296625,True,直连,,2.2475814025186764,True
253,Q3-T-004,爬升,909.8155904296625,912.0637394791872,False,直连,,2.2473088722119297,True
254,Q3-T-004,爬升,912.0637394791872,912.0637394791872,True,直连,,2.2473088722119314,True
255,Q3-T-004,爬升,912.0637394791872,917.0386837008028,False,直连,,2.246555318587685,True
256,Q3-T-004,爬升,917.0386837008028,917.0386837008028,True,直连,,2.2465553185876814,True
257,Q3-T-004,爬升,917.0386837008028,938.2586210744583,False,直连,,2.2410165102830195,True
258,Q3-T-004,爬升,938.2586210744583,938.2586210744583,True,直连,,2.2410165102830177,True
259,Q3-T-004,巡航,938.2586210744583,993.5823775370045,False,直连,,2.2410165102830195,True
260,Q3-T-004,巡航,993.5823775370045,993.5823775370045,True,直连,,4.365419094587921,True
261,Q3-T-004,巡航,993.5823775370045,1005.910512091473,False,直连,,4.365419094587921,True
262,Q3-T-004,巡航,1005.910512091473,1005.910512091473,True,直连,,4.918777094567162,True
263,Q3-T-004,巡航,1005.910512091473,1058.7862256287979,False,直连,,4.918777094567158,True
264,Q3-T-004,巡航,1058.7862256287979,1058.7862256287979,True,直连,,17.79550583936357,True
265,Q3-T-004,巡航,1058.7862256287979,1192.7568580343334,False,直连,,17.79550583936357,True
266,Q3-T-004,巡航,1192.7568580343334,1192.7568580343334,True,直连,,39.982830377148545,True
267,Q3-T-004,下降,1192.7568580343334,1217.3016592915526,False,直连,,39.982830377148545,True
268,Q3-T-004,下降,1217.3016592915526,1217.3016592915526,True,直连,,45.82290764368429,True
269,Q3-T-004,下降,1217.3016592915526,1225.977956606348,False,直连,,45.822907643684296,True
270,Q3-T-004,下降,1225.977956606348,1225.977956606348,True,直连,,49.41817448628592,True
271,Q3-T-004,下降,1225.977956606348,1228.476241845006,False,直连,,49.41817448628592,True
272,Q3-T-004,下降,1228.476241845006,1228.476241845006,True,直连,,50.805706205104286,True
273,Q3-T-004,下降,1228.476241845006,1238.2102319834157,False,直连,,50.805706205104286,True
274,Q3-T-004,下降,1238.2102319834157,1238.2102319834157,True,直连,,60.56487003084809,True
275,Q3-T-004,下降,1238.2102319834157,1239.376314760756,False,直连,,60.56487003084809,True
276,Q3-T-004,下降,1239.376314760756,1239.376314760756,True,直连,,63.04826031558974,True
277,Q3-T-004,下降,1239.376314760756,1250.4892860088491,False,直连,,56.38238674364702,True
278,Q3-T-004,下降,1250.4892860088491,1250.4892860088491,True,直连,,46.38238674364699,True
279,Q3-T-004,下降,1250.4892860088491,1250.8995020773023,False,直连,,45.92517525248826,True
280,Q3-T-004,下降,1250.8995020773023,1250.8995020773023,True,直连,,45.92517525248826,True
281,Q3-T-005,爬升,360.0,360.0,True,直连,,45.92517525248826,True
282,Q3-T-005,爬升,360.0,360.34184672371094,False,直连,,45.925175252488266,True
283,Q3-T-005,爬升,360.34184672371094,360.34184672371094,True,直连,,46.38238674364702,True
284,Q3-T-005,爬升,360.34184672371094,369.60265609712184,False,直连,,56.38238674364702,True
285,Q3-T-005,爬升,369.60265609712184,369.60265609712184,True,直连,,63.04826031558974,True
286,Q3-T-005,爬升,369.60265609712184,370.5743917449054,False,直连,,60.56487003084809,True
287,Q3-T-005,爬升,370.5743917449054,370.5743917449054,True,直连,,60.56487003084809,True
288,Q3-T-005,爬升,370.5743917449054,378.6860501935803,False,直连,,50.80570620510426,True
289,Q3-T-005,爬升,378.6860501935803,378.6860501935803,True,直连,,50.80570620510426,True
290,Q3-T-005,爬升,378.6860501935803,387.99820232145794,False,直连,,45.822907643684324,True
291,Q3-T-005,爬升,387.99820232145794,387.99820232145794,True,直连,,45.82290764368432,True
292,Q3-T-005,爬升,387.99820232145794,442.62231115873317,False,直连,,34.79214900886766,True
293,Q3-T-005,爬升,442.62231115873317,442.62231115873317,True,直连,,34.79214900886767,True
294,Q3-T-005,爬升,442.62231115873317,488.0910583496094,False,直连,,30.717231343301737,True
