check,pass,details
Q3-T-022/frozen_返回O01时刻（s）,True,
Q3-T-022/frozen_架次能耗（kWh）,True,
Q3-T-023/frozen_架次编号,True,
Q3-T-023/frozen_机型编号,True,
Q3-T-023/frozen_开始时刻（s）,True,
Q3-T-023/frozen_访问服务区顺序,True,
Q3-T-023/frozen_返回O01时刻（s）,True,
Q3-T-023/frozen_架次能耗（kWh）,True,
Q3-T-024/frozen_架次编号,True,
Q3-T-024/frozen_机型编号,True,
Q3-T-024/frozen_开始时刻（s）,True,
Q3-T-024/frozen_访问服务区顺序,True,
Q3-T-024/frozen_返回O01时刻（s）,True,
Q3-T-024/frozen_架次能耗（kWh）,True,
Q3-T-025/frozen_架次编号,True,
Q3-T-025/frozen_机型编号,True,
Q3-T-025/frozen_开始时刻（s）,True,
Q3-T-025/frozen_访问服务区顺序,True,
Q3-T-025/frozen_返回O01时刻（s）,True,
Q3-T-025/frozen_架次能耗（kWh）,True,
all_boxes_exactly_frozen,True,
strict_source_relays_exactly_once_no_copy,True,
exact_required_relay_copies,True,
Q3-R-002@K3-G1/known_source,True,
Q3-R-002@K3-G1/frozen_开始时刻（s）,True,
Q3-R-002@K3-G1/frozen_悬停经度（°）,True,
Q3-R-002@K3-G1/frozen_悬停纬度（°）,True,
Q3-R-002@K3-G1/frozen_悬停海拔（m）,True,
Q3-R-002@K3-G1/frozen_建链完成时刻（s）,True,
Q3-R-002@K3-G1/frozen_服务结束时刻（s）,True,
Q3-R-002@K3-G1/frozen_返回O01时刻（s）,True,
Q3-R-002@K3-G1/frozen_架次能耗（kWh）,True,
Q3-R-003@K3-G1/known_source,True,
Q3-R-003@K3-G1/frozen_开始时刻（s）,True,
Q3-R-003@K3-G1/frozen_悬停经度（°）,True,
Q3-R-003@K3-G1/frozen_悬停纬度（°）,True,
Q3-R-003@K3-G1/frozen_悬停海拔（m）,True,
Q3-R-003@K3-G1/frozen_建链完成时刻（s）,True,
Q3-R-003@K3-G1/frozen_服务结束时刻（s）,True,
Q3-R-003@K3-G1/frozen_返回O01时刻（s）,True,
Q3-R-003@K3-G1/frozen_架次能耗（kWh）,True,
Q3-R-004@K3-G1/known_source,True,
Q3-R-004@K3-G1/frozen_开始时刻（s）,True,
Q3-R-004@K3-G1/frozen_悬停经度（°）,True,
Q3-R-004@K3-G1/frozen_悬停纬度（°）,True,
Q3-R-004@K3-G1/frozen_悬停海拔（m）,True,
Q3-R-004@K3-G1/frozen_建链完成时刻（s）,True,
Q3-R-004@K3-G1/frozen_服务结束时刻（s）,True,
Q3-R-004@K3-G1/frozen_返回O01时刻（s）,True,
Q3-R-004@K3-G1/frozen_架次能耗（kWh）,True,
Q3-R-001@K3-G3/known_source,True,
Q3-R-001@K3-G3/frozen_开始时刻（s）,True,
Q3-R-001@K3-G3/frozen_悬停经度（°）,True,
Q3-R-001@K3-G3/frozen_悬停纬度（°）,True,
Q3-R-001@K3-G3/frozen_悬停海拔（m）,True,
Q3-R-001@K3-G3/frozen_建链完成时刻（s）,True,
Q3-R-001@K3-G3/frozen_服务结束时刻（s）,True,
Q3-R-001@K3-G3/frozen_返回O01时刻（s）,True,
Q3-R-001@K3-G3/frozen_架次能耗（kWh）,True,
entire_communication_relation_including_points_frozen,True,
source_communication_rows_exact_once,True,
comm_lineage_0,True,
comm_lineage_1,True,
comm_lineage_2,True,
comm_lineage_3,True,
comm_lineage_4,True,
comm_lineage_5,True,
comm_lineage_6,True,
comm_lineage_7,True,
comm_lineage_8,True,
comm_lineage_9,True,
comm_lineage_10,True,
comm_lineage_11,True,
comm_lineage_12,True,
comm_lineage_13,True,
comm_lineage_14,True,
comm_lineage_15,True,
comm_lineage_16,True,
comm_lineage_17,True,
comm_lineage_18,True,
comm_lineage_19,True,
comm_lineage_20,True,
comm_lineage_21,True,
comm_lineage_22,True,
comm_lineage_23,True,
comm_lineage_24,True,
comm_lineage_25,True,
comm_lineage_26,True,
comm_lineage_27,True,
comm_lineage_28,True,
comm_lineage_29,True,
comm_lineage_30,True,
comm_lineage_31,True,
comm_lineage_32,True,
comm_lineage_33,True,
comm_lineage_34,True,
comm_lineage_35,True,
comm_lineage_36,True,
comm_lineage_37,True,
comm_lineage_38,True,
comm_lineage_39,True,
comm_lineage_40,True,
comm_lineage_41,True,
comm_lineage_42,True,
comm_lineage_43,True,
comm_lineage_44,True,
comm_lineage_45,True,
comm_lineage_46,True,
comm_lineage_47,True,
comm_lineage_48,True,
comm_lineage_49,True,
comm_lineage_50,True,
comm_lineage_51,True,
comm_lineage_52,True,
comm_lineage_53,True,
comm_lineage_54,True,
comm_lineage_55,True,
comm_lineage_56,True,
comm_lineage_57,True,
comm_lineage_58,True,
comm_lineage_59,True,
comm_lineage_60,True,
comm_lineage_61,True,
comm_lineage_62,True,
comm_lineage_63,True,
comm_lineage_64,True,
comm_lineage_65,True,
comm_lineage_66,True,
comm_lineage_67,True,
comm_lineage_68,True,
comm_lineage_69,True,
comm_lineage_70,True,
comm_lineage_71,True,
comm_lineage_72,True,
comm_lineage_73,True,
comm_lineage_74,True,
comm_lineage_75,True,
comm_lineage_76,True,
comm_lineage_77,True,
comm_lineage_78,True,
comm_lineage_79,True,
comm_lineage_80,True,
comm_lineage_81,True,
comm_lineage_82,True,
comm_lineage_83,True,
comm_lineage_84,True,
comm_lineage_85,True,
comm_lineage_86,True,
comm_lineage_87,True,
comm_lineage_88,True,
comm_lineage_89,True,
comm_lineage_90,True,
comm_lineage_91,True,
comm_lineage_92,True,
comm_lineage_93,True,
comm_lineage_94,True,
comm_lineage_95,True,
comm_lineage_96,True,
comm_lineage_97,True,
comm_lineage_98,True,
comm_lineage_99,True,
comm_lineage_100,True,
comm_lineage_101,True,
comm_lineage_102,True,
comm_lineage_103,True,
comm_lineage_104,True,
comm_lineage_105,True,
comm_lineage_106,True,
comm_lineage_107,True,
comm_lineage_108,True,
comm_lineage_109,True,
comm_lineage_110,True,
comm_lineage_111,True,
comm_lineage_112,True,
comm_lineage_113,True,
comm_lineage_114,True,
comm_lineage_115,True,
comm_lineage_116,True,
comm_lineage_117,True,
comm_lineage_118,True,
comm_lineage_119,True,
comm_lineage_120,True,
comm_lineage_121,True,
comm_lineage_122,True,
comm_lineage_123,True,
comm_lineage_124,True,
comm_lineage_125,True,
comm_lineage_126,True,
comm_lineage_127,True,
comm_lineage_128,True,
comm_lineage_129,True,
comm_lineage_130,True,
comm_lineage_131,True,
comm_lineage_132,True,
comm_lineage_133,True,
comm_lineage_134,True,
comm_lineage_135,True,
comm_lineage_136,True,
comm_lineage_137,True,
comm_lineage_138,True,
comm_lineage_139,True,
comm_lineage_140,True,
comm_lineage_141,True,
comm_lineage_142,True,
comm_lineage_143,True,
comm_lineage_144,True,
comm_lineage_145,True,
comm_lineage_146,True,
comm_lineage_147,True,
comm_lineage_148,True,
comm_lineage_149,True,
comm_lineage_150,True,
comm_lineage_151,True,
comm_lineage_152,True,
comm_lineage_153,True,
comm_lineage_154,True,
comm_lineage_155,True,
comm_lineage_156,True,
comm_lineage_157,True,
comm_lineage_158,True,
comm_lineage_159,True,
comm_lineage_160,True,
comm_lineage_161,True,
comm_lineage_162,True,
comm_lineage_163,True,
comm_lineage_164,True,
comm_lineage_165,True,
comm_lineage_166,True,
comm_lineage_167,True,
comm_lineage_168,True,
comm_lineage_169,True,
comm_lineage_170,True,
comm_lineage_171,True,
comm_lineage_172,True,
comm_lineage_173,True,
comm_lineage_174,True,
comm_lineage_175,True,
comm_lineage_176,True,
comm_lineage_177,True,
comm_lineage_178,True,
comm_lineage_179,True,
comm_lineage_180,True,
comm_lineage_181,True,
comm_lineage_182,True,
comm_lineage_183,True,
comm_lineage_184,True,
comm_lineage_185,True,
comm_lineage_186,True,
comm_lineage_187,True,
comm_lineage_188,True,
comm_lineage_189,True,
comm_lineage_190,True,
comm_lineage_191,True,
comm_lineage_192,True,
comm_lineage_193,True,
comm_lineage_194,True,
comm_lineage_195,True,
comm_lineage_196,True,
comm_lineage_197,True,
comm_lineage_198,True,
comm_lineage_199,True,
comm_lineage_200,True,
comm_lineage_201,True,
comm_lineage_202,True,
comm_lineage_203,True,
comm_lineage_204,True,
comm_lineage_205,True,
comm_lineage_206,True,
comm_lineage_207,True,
comm_lineage_208,True,
comm_lineage_209,True,
comm_lineage_210,True,
comm_lineage_211,True,
comm_lineage_212,True,
comm_lineage_213,True,
comm_lineage_214,True,
comm_lineage_215,True,
comm_lineage_216,True,
comm_lineage_217,True,
comm_lineage_218,True,
comm_lineage_219,True,
comm_lineage_220,True,
comm_lineage_221,True,
comm_lineage_222,True,
comm_lineage_223,True,
comm_lineage_224,True,
comm_lineage_225,True,
comm_lineage_226,True,
comm_lineage_227,True,
comm_lineage_228,True,
comm_lineage_229,True,
comm_lineage_230,True,
comm_lineage_231,True,
comm_lineage_232,True,
comm_lineage_233,True,
comm_lineage_234,True,
comm_lineage_235,True,
comm_lineage_236,True,
comm_lineage_237,True,
comm_lineage_238,True,
comm_lineage_239,True,
comm_lineage_240,True,
comm_lineage_241,True,
comm_lineage_242,True,
comm_lineage_243,True,
comm_lineage_244,True,
comm_lineage_245,True,
comm_lineage_246,True,
comm_lineage_247,True,
comm_lineage_248,True,
comm_lineage_249,True,
comm_lineage_250,True,
comm_lineage_251,True,
comm_lineage_252,True,
comm_lineage_253,True,
comm_lineage_254,True,
comm_lineage_255,True,
comm_lineage_256,True,
comm_lineage_257,True,
comm_lineage_258,True,
comm_lineage_259,True,
comm_lineage_260,True,
comm_lineage_261,True,
comm_lineage_262,True,
comm_lineage_263,True,
comm_lineage_264,True,
comm_lineage_265,True,
comm_lineage_266,True,
comm_lineage_267,True,
comm_lineage_268,True,
comm_lineage_269,True,
comm_lineage_270,True,
comm_lineage_271,True,
comm_lineage_272,True,
comm_lineage_273,True,
comm_lineage_274,True,
comm_lineage_275,True,
comm_lineage_276,True,
comm_lineage_277,True,
comm_lineage_278,True,
comm_lineage_279,True,
comm_lineage_280,True,
comm_lineage_281,True,
comm_lineage_282,True,
comm_lineage_283,True,
comm_lineage_284,True,
comm_lineage_285,True,
comm_lineage_286,True,
comm_lineage_287,True,
comm_lineage_288,True,
comm_lineage_289,True,
comm_lineage_290,True,
comm_lineage_291,True,
comm_lineage_292,True,
comm_lineage_293,True,
comm_lineage_294,True,
comm_lineage_295,True,
comm_lineage_296,True,
comm_lineage_297,True,
comm_lineage_298,True,
comm_lineage_299,True,
comm_lineage_300,True,
comm_lineage_301,True,
comm_lineage_302,True,
comm_lineage_303,True,
comm_lineage_304,True,
comm_lineage_305,True,
comm_lineage_306,True,
comm_lineage_307,True,
comm_lineage_308,True,
comm_lineage_309,True,
comm_lineage_310,True,
comm_lineage_311,True,
comm_lineage_312,True,
comm_lineage_313,True,
comm_lineage_314,True,
comm_lineage_315,True,
comm_lineage_316,True,
comm_lineage_317,True,
comm_lineage_318,True,
comm_lineage_319,True,
comm_lineage_535,True,
comm_lineage_536,True,
comm_lineage_537,True,
comm_lineage_538,True,
comm_lineage_539,True,
comm_lineage_540,True,
comm_lineage_541,True,
comm_lineage_542,True,
comm_lineage_543,True,
comm_lineage_544,True,
comm_lineage_545,True,
comm_lineage_546,True,
comm_lineage_547,True,
comm_lineage_548,True,
comm_lineage_549,True,
comm_lineage_550,True,
comm_lineage_551,True,
comm_lineage_552,True,
comm_lineage_553,True,
comm_lineage_554,True,
comm_lineage_555,True,
comm_lineage_556,True,
comm_lineage_557,True,
comm_lineage_558,True,
comm_lineage_559,True,
comm_lineage_560,True,
comm_lineage_561,True,
comm_lineage_562,True,
comm_lineage_563,True,
comm_lineage_564,True,
comm_lineage_565,True,
comm_lineage_566,True,
comm_lineage_567,True,
comm_lineage_568,True,
comm_lineage_569,True,
comm_lineage_570,True,
comm_lineage_571,True,
comm_lineage_572,True,
comm_lineage_573,True,
comm_lineage_574,True,
comm_lineage_575,True,
comm_lineage_576,True,
comm_lineage_577,True,
comm_lineage_578,True,
comm_lineage_579,True,
comm_lineage_580,True,
comm_lineage_581,True,
comm_lineage_582,True,
comm_lineage_583,True,
comm_lineage_584,True,
comm_lineage_585,True,
comm_lineage_586,True,
comm_lineage_587,True,
comm_lineage_588,True,
comm_lineage_589,True,
comm_lineage_590,True,
comm_lineage_591,True,
comm_lineage_592,True,
comm_lineage_593,True,
comm_lineage_594,True,
comm_lineage_595,True,
comm_lineage_596,True,
comm_lineage_597,True,
comm_lineage_598,True,
comm_lineage_599,True,
comm_lineage_600,True,
comm_lineage_601,True,
comm_lineage_602,True,
comm_lineage_603,True,
comm_lineage_604,True,
comm_lineage_605,True,
comm_lineage_606,True,
comm_lineage_607,True,
comm_lineage_608,True,
comm_lineage_609,True,
comm_lineage_610,True,
comm_lineage_611,True,
comm_lineage_612,True,
comm_lineage_613,True,
comm_lineage_614,True,
comm_lineage_615,True,
comm_lineage_616,True,
comm_lineage_617,True,
comm_lineage_618,True,
comm_lineage_619,True,
comm_lineage_620,True,
comm_lineage_621,True,
comm_lineage_622,True,
comm_lineage_623,True,
comm_lineage_624,True,
comm_lineage_625,True,
comm_lineage_626,True,
comm_lineage_627,True,
comm_lineage_628,True,
comm_lineage_629,True,
comm_lineage_630,True,
comm_lineage_631,True,
comm_lineage_632,True,
comm_lineage_633,True,
comm_lineage_634,True,
comm_lineage_635,True,
comm_lineage_636,True,
comm_lineage_637,True,
comm_lineage_638,True,
comm_lineage_639,True,
comm_lineage_640,True,
comm_lineage_641,True,
comm_lineage_642,True,
comm_lineage_643,True,
comm_lineage_644,True,
comm_lineage_645,True,
comm_lineage_646,True,
comm_lineage_647,True,
comm_lineage_648,True,
comm_lineage_649,True,
comm_lineage_650,True,
comm_lineage_651,True,
comm_lineage_652,True,
comm_lineage_653,True,
comm_lineage_654,True,
comm_lineage_655,True,
comm_lineage_656,True,
comm_lineage_657,True,
comm_lineage_658,True,
comm_lineage_659,True,
comm_lineage_660,True,
comm_lineage_661,True,
comm_lineage_662,True,
comm_lineage_663,True,
comm_lineage_664,True,
comm_lineage_665,True,
comm_lineage_666,True,
comm_lineage_667,True,
comm_lineage_668,True,
comm_lineage_669,True,
comm_lineage_670,True,
comm_lineage_671,True,
comm_lineage_672,True,
comm_lineage_673,True,
comm_lineage_674,True,
comm_lineage_675,True,
comm_lineage_676,True,
comm_lineage_677,True,
comm_lineage_678,True,
comm_lineage_679,True,
comm_lineage_680,True,
comm_lineage_681,True,
comm_lineage_682,True,
comm_lineage_683,True,
comm_lineage_684,True,
comm_lineage_685,True,
comm_lineage_686,True,
comm_lineage_687,True,
comm_lineage_688,True,
comm_lineage_689,True,
comm_lineage_690,True,
comm_lineage_691,True,
comm_lineage_692,True,
comm_lineage_693,True,
comm_lineage_694,True,
comm_lineage_695,True,
comm_lineage_696,True,
comm_lineage_697,True,
comm_lineage_698,True,
comm_lineage_699,True,
comm_lineage_700,True,
comm_lineage_701,True,
comm_lineage_702,True,
comm_lineage_703,True,
comm_lineage_704,True,
comm_lineage_705,True,
comm_lineage_706,True,
comm_lineage_707,True,
comm_lineage_708,True,
comm_lineage_709,True,
comm_lineage_710,True,
comm_lineage_711,True,
comm_lineage_712,True,
comm_lineage_713,True,
comm_lineage_714,True,
comm_lineage_715,True,
comm_lineage_716,True,
comm_lineage_717,True,
comm_lineage_718,True,
comm_lineage_719,True,
comm_lineage_720,True,
comm_lineage_721,True,
comm_lineage_722,True,
comm_lineage_723,True,
comm_lineage_724,True,
comm_lineage_725,True,
comm_lineage_726,True,
comm_lineage_727,True,
comm_lineage_728,True,
comm_lineage_729,True,
comm_lineage_730,True,
comm_lineage_731,True,
comm_lineage_732,True,
comm_lineage_733,True,
comm_lineage_734,True,
comm_lineage_735,True,
comm_lineage_736,True,
comm_lineage_737,True,
comm_lineage_738,True,
comm_lineage_739,True,
comm_lineage_740,True,
comm_lineage_741,True,
comm_lineage_742,True,
comm_lineage_743,True,
comm_lineage_744,True,
comm_lineage_745,True,
comm_lineage_746,True,
comm_lineage_747,True,
comm_lineage_748,True,
comm_lineage_749,True,
comm_lineage_750,True,
comm_lineage_751,True,
comm_lineage_752,True,
comm_lineage_753,True,
comm_lineage_754,True,
comm_lineage_755,True,
comm_lineage_756,True,
comm_lineage_757,True,
comm_lineage_758,True,
comm_lineage_759,True,
comm_lineage_760,True,
comm_lineage_761,True,
comm_lineage_762,True,
comm_lineage_763,True,
comm_lineage_764,True,
comm_lineage_765,True,
comm_lineage_766,True,
comm_lineage_767,True,
comm_lineage_768,True,
comm_lineage_769,True,
comm_lineage_770,True,
comm_lineage_771,True,
comm_lineage_772,True,
comm_lineage_773,True,
comm_lineage_774,True,
comm_lineage_775,True,
comm_lineage_776,True,
comm_lineage_777,True,
comm_lineage_778,True,
comm_lineage_779,True,
comm_lineage_780,True,
comm_lineage_781,True,
comm_lineage_782,True,
comm_lineage_783,True,
comm_lineage_784,True,
comm_lineage_785,True,
comm_lineage_786,True,
comm_lineage_787,True,
comm_lineage_788,True,
comm_lineage_789,True,
comm_lineage_790,True,
comm_lineage_791,True,
comm_lineage_792,True,
comm_lineage_793,True,
comm_lineage_794,True,
comm_lineage_795,True,
comm_lineage_796,True,
comm_lineage_797,True,
comm_lineage_798,True,
comm_lineage_799,True,
comm_lineage_800,True,
comm_lineage_801,True,
comm_lineage_802,True,
comm_lineage_803,True,
comm_lineage_804,True,
comm_lineage_805,True,
comm_lineage_806,True,
comm_lineage_807,True,
comm_lineage_808,True,
comm_lineage_809,True,
comm_lineage_810,True,
comm_lineage_811,True,
comm_lineage_812,True,
comm_lineage_813,True,
comm_lineage_814,True,
comm_lineage_815,True,
comm_lineage_816,True,
comm_lineage_817,True,
comm_lineage_818,True,
comm_lineage_819,True,
comm_lineage_820,True,
comm_lineage_821,True,
comm_lineage_822,True,
comm_lineage_823,True,
comm_lineage_824,True,
comm_lineage_825,True,
comm_lineage_826,True,
comm_lineage_827,True,
comm_lineage_828,True,
comm_lineage_829,True,
comm_lineage_830,True,
comm_lineage_831,True,
comm_lineage_832,True,
comm_lineage_833,True,
comm_lineage_834,True,
comm_lineage_835,True,
comm_lineage_836,True,
comm_lineage_837,True,
comm_lineage_838,True,
comm_lineage_839,True,
comm_lineage_840,True,
comm_lineage_841,True,
comm_lineage_842,True,
comm_lineage_843,True,
comm_lineage_844,True,
comm_lineage_845,True,
comm_lineage_846,True,
comm_lineage_847,True,
comm_lineage_848,True,
comm_lineage_849,True,
comm_lineage_850,True,
comm_lineage_851,True,
comm_lineage_852,True,
comm_lineage_853,True,
comm_lineage_854,True,
comm_lineage_855,True,
comm_lineage_856,True,
comm_lineage_857,True,
comm_lineage_858,True,
comm_lineage_859,True,
comm_lineage_860,True,
comm_lineage_861,True,
comm_lineage_862,True,
comm_lineage_863,True,
comm_lineage_864,True,
comm_lineage_865,True,
comm_lineage_866,True,
comm_lineage_867,True,
comm_lineage_868,True,
comm_lineage_869,True,
comm_lineage_870,True,
comm_lineage_871,True,
comm_lineage_872,True,
comm_lineage_873,True,
comm_lineage_874,True,
comm_lineage_875,True,
comm_lineage_876,True,
comm_lineage_877,True,
comm_lineage_878,True,
comm_lineage_879,True,
comm_lineage_880,True,
comm_lineage_881,True,
comm_lineage_882,True,
comm_lineage_883,True,
comm_lineage_884,True,
comm_lineage_885,True,
comm_lineage_886,True,
comm_lineage_887,True,
comm_lineage_888,True,
comm_lineage_889,True,
comm_lineage_890,True,
comm_lineage_891,True,
comm_lineage_892,True,
comm_lineage_893,True,
comm_lineage_894,True,
comm_lineage_895,True,
comm_lineage_896,True,
comm_lineage_897,True,
comm_lineage_898,True,
comm_lineage_899,True,
comm_lineage_900,True,
comm_lineage_901,True,
comm_lineage_902,True,
comm_lineage_903,True,
comm_lineage_904,True,
comm_lineage_905,True,
comm_lineage_906,True,
comm_lineage_907,True,
comm_lineage_908,True,
comm_lineage_909,True,
comm_lineage_910,True,
comm_lineage_911,True,
comm_lineage_912,True,
comm_lineage_913,True,
comm_lineage_914,True,
comm_lineage_915,True,
comm_lineage_916,True,
comm_lineage_917,True,
comm_lineage_918,True,
comm_lineage_919,True,
comm_lineage_920,True,
comm_lineage_921,True,
comm_lineage_922,True,
comm_lineage_923,True,
comm_lineage_924,True,
comm_lineage_925,True,
comm_lineage_926,True,
comm_lineage_927,True,
comm_lineage_928,True,
comm_lineage_929,True,
comm_lineage_930,True,
comm_lineage_931,True,
comm_lineage_932,True,
comm_lineage_933,True,
comm_lineage_934,True,
comm_lineage_935,True,
comm_lineage_936,True,
comm_lineage_937,True,
comm_lineage_938,True,
comm_lineage_939,True,
comm_lineage_940,True,
comm_lineage_941,True,
comm_lineage_942,True,
comm_lineage_943,True,
comm_lineage_944,True,
comm_lineage_945,True,
comm_lineage_946,True,
comm_lineage_947,True,
comm_lineage_948,True,
comm_lineage_949,True,
comm_lineage_950,True,
