check,pass,details
S004-WAT-03 known service/material,True,
S004-WAT-03 id prefix,True,
S004-WAT-03 positive dimensions,True,
S004-WAT-03 first batch boolean,True,
S004-WAT-03 deadline semantics,True,
S004-WAT-03 times,True,
S004-FOD-01 known service/material,True,
S004-FOD-01 id prefix,True,
S004-FOD-01 positive dimensions,True,
S004-FOD-01 first batch boolean,True,
S004-FOD-01 deadline semantics,True,
S004-FOD-01 times,True,
S004-HYG-01 known service/material,True,
S004-HYG-01 id prefix,True,
S004-HYG-01 positive dimensions,True,
S004-HYG-01 first batch boolean,True,
S004-HYG-01 deadline semantics,True,
S004-HYG-01 times,True,
S005-MED-01 known service/material,True,
S005-MED-01 id prefix,True,
S005-MED-01 positive dimensions,True,
S005-MED-01 first batch boolean,True,
S005-MED-01 deadline semantics,True,
S005-MED-01 times,True,
S005-WAT-01 known service/material,True,
S005-WAT-01 id prefix,True,
S005-WAT-01 positive dimensions,True,
S005-WAT-01 first batch boolean,True,
S005-WAT-01 deadline semantics,True,
S005-WAT-01 times,True,
S005-WAT-02 known service/material,True,
S005-WAT-02 id prefix,True,
S005-WAT-02 positive dimensions,True,
S005-WAT-02 first batch boolean,True,
S005-WAT-02 deadline semantics,True,
S005-WAT-02 times,True,
S005-WAT-03 known service/material,True,
S005-WAT-03 id prefix,True,
S005-WAT-03 positive dimensions,True,
S005-WAT-03 first batch boolean,True,
S005-WAT-03 deadline semantics,True,
S005-WAT-03 times,True,
S005-FOD-01 known service/material,True,
S005-FOD-01 id prefix,True,
S005-FOD-01 positive dimensions,True,
S005-FOD-01 first batch boolean,True,
S005-FOD-01 deadline semantics,True,
S005-FOD-01 times,True,
S005-HYG-01 known service/material,True,
S005-HYG-01 id prefix,True,
S005-HYG-01 positive dimensions,True,
S005-HYG-01 first batch boolean,True,
S005-HYG-01 deadline semantics,True,
S005-HYG-01 times,True,
S006-MED-01 known service/material,True,
S006-MED-01 id prefix,True,
S006-MED-01 positive dimensions,True,
S006-MED-01 first batch boolean,True,
S006-MED-01 deadline semantics,True,
S006-MED-01 times,True,
S006-WAT-01 known service/material,True,
S006-WAT-01 id prefix,True,
S006-WAT-01 positive dimensions,True,
S006-WAT-01 first batch boolean,True,
S006-WAT-01 deadline semantics,True,
S006-WAT-01 times,True,
S006-WAT-02 known service/material,True,
S006-WAT-02 id prefix,True,
S006-WAT-02 positive dimensions,True,
S006-WAT-02 first batch boolean,True,
S006-WAT-02 deadline semantics,True,
S006-WAT-02 times,True,
S006-WAT-03 known service/material,True,
S006-WAT-03 id prefix,True,
S006-WAT-03 positive dimensions,True,
S006-WAT-03 first batch boolean,True,
S006-WAT-03 deadline semantics,True,
S006-WAT-03 times,True,
S006-FOD-01 known service/material,True,
S006-FOD-01 id prefix,True,
S006-FOD-01 positive dimensions,True,
S006-FOD-01 first batch boolean,True,
S006-FOD-01 deadline semantics,True,
S006-FOD-01 times,True,
S006-HYG-01 known service/material,True,
S006-HYG-01 id prefix,True,
S006-HYG-01 positive dimensions,True,
S006-HYG-01 first batch boolean,True,
S006-HYG-01 deadline semantics,True,
S006-HYG-01 times,True,
S007-MED-01 known service/material,True,
S007-MED-01 id prefix,True,
S007-MED-01 positive dimensions,True,
S007-MED-01 first batch boolean,True,
S007-MED-01 deadline semantics,True,
S007-MED-01 times,True,
S007-WAT-01 known service/material,True,
S007-WAT-01 id prefix,True,
S007-WAT-01 positive dimensions,True,
S007-WAT-01 first batch boolean,True,
S007-WAT-01 deadline semantics,True,
S007-WAT-01 times,True,
S007-WAT-02 known service/material,True,
S007-WAT-02 id prefix,True,
S007-WAT-02 positive dimensions,True,
S007-WAT-02 first batch boolean,True,
S007-WAT-02 deadline semantics,True,
S007-WAT-02 times,True,
S007-FOD-01 known service/material,True,
S007-FOD-01 id prefix,True,
S007-FOD-01 positive dimensions,True,
S007-FOD-01 first batch boolean,True,
S007-FOD-01 deadline semantics,True,
S007-FOD-01 times,True,
S007-HYG-01 known service/material,True,
S007-HYG-01 id prefix,True,
S007-HYG-01 positive dimensions,True,
S007-HYG-01 first batch boolean,True,
S007-HYG-01 deadline semantics,True,
S007-HYG-01 times,True,
S008-MED-01 known service/material,True,
S008-MED-01 id prefix,True,
S008-MED-01 positive dimensions,True,
S008-MED-01 first batch boolean,True,
S008-MED-01 deadline semantics,True,
S008-MED-01 times,True,
S008-WAT-01 known service/material,True,
S008-WAT-01 id prefix,True,
S008-WAT-01 positive dimensions,True,
S008-WAT-01 first batch boolean,True,
S008-WAT-01 deadline semantics,True,
S008-WAT-01 times,True,
S008-WAT-02 known service/material,True,
S008-WAT-02 id prefix,True,
S008-WAT-02 positive dimensions,True,
S008-WAT-02 first batch boolean,True,
S008-WAT-02 deadline semantics,True,
S008-WAT-02 times,True,
S008-FOD-01 known service/material,True,
S008-FOD-01 id prefix,True,
S008-FOD-01 positive dimensions,True,
S008-FOD-01 first batch boolean,True,
S008-FOD-01 deadline semantics,True,
S008-FOD-01 times,True,
S008-HYG-01 known service/material,True,
S008-HYG-01 id prefix,True,
S008-HYG-01 positive dimensions,True,
S008-HYG-01 first batch boolean,True,
S008-HYG-01 deadline semantics,True,
S008-HYG-01 times,True,
S009-MED-01 known service/material,True,
S009-MED-01 id prefix,True,
S009-MED-01 positive dimensions,True,
S009-MED-01 first batch boolean,True,
S009-MED-01 deadline semantics,True,
S009-MED-01 times,True,
S009-WAT-01 known service/material,True,
S009-WAT-01 id prefix,True,
S009-WAT-01 positive dimensions,True,
S009-WAT-01 first batch boolean,True,
S009-WAT-01 deadline semantics,True,
S009-WAT-01 times,True,
S009-FOD-01 known service/material,True,
S009-FOD-01 id prefix,True,
S009-FOD-01 positive dimensions,True,
S009-FOD-01 first batch boolean,True,
S009-FOD-01 deadline semantics,True,
S009-FOD-01 times,True,
S010-MED-01 known service/material,True,
S010-MED-01 id prefix,True,
S010-MED-01 positive dimensions,True,
S010-MED-01 first batch boolean,True,
S010-MED-01 deadline semantics,True,
S010-MED-01 times,True,
S010-WAT-01 known service/material,True,
S010-WAT-01 id prefix,True,
S010-WAT-01 positive dimensions,True,
S010-WAT-01 first batch boolean,True,
S010-WAT-01 deadline semantics,True,
S010-WAT-01 times,True,
S010-FOD-01 known service/material,True,
S010-FOD-01 id prefix,True,
S010-FOD-01 positive dimensions,True,
S010-FOD-01 first batch boolean,True,
S010-FOD-01 deadline semantics,True,
S010-FOD-01 times,True,
S011-MED-01 known service/material,True,
S011-MED-01 id prefix,True,
S011-MED-01 positive dimensions,True,
S011-MED-01 first batch boolean,True,
S011-MED-01 deadline semantics,True,
S011-MED-01 times,True,
S011-WAT-01 known service/material,True,
S011-WAT-01 id prefix,True,
S011-WAT-01 positive dimensions,True,
S011-WAT-01 first batch boolean,True,
S011-WAT-01 deadline semantics,True,
S011-WAT-01 times,True,
S011-FOD-01 known service/material,True,
S011-FOD-01 id prefix,True,
S011-FOD-01 positive dimensions,True,
S011-FOD-01 first batch boolean,True,
S011-FOD-01 deadline semantics,True,
S011-FOD-01 times,True,
S012-MED-01 known service/material,True,
S012-MED-01 id prefix,True,
S012-MED-01 positive dimensions,True,
S012-MED-01 first batch boolean,True,
S012-MED-01 deadline semantics,True,
S012-MED-01 times,True,
S012-WAT-01 known service/material,True,
S012-WAT-01 id prefix,True,
S012-WAT-01 positive dimensions,True,
S012-WAT-01 first batch boolean,True,
S012-WAT-01 deadline semantics,True,
S012-WAT-01 times,True,
S012-FOD-01 known service/material,True,
S012-FOD-01 id prefix,True,
S012-FOD-01 positive dimensions,True,
S012-FOD-01 first batch boolean,True,
S012-FOD-01 deadline semantics,True,
S012-FOD-01 times,True,
S013-MED-01 known service/material,True,
S013-MED-01 id prefix,True,
S013-MED-01 positive dimensions,True,
S013-MED-01 first batch boolean,True,
S013-MED-01 deadline semantics,True,
S013-MED-01 times,True,
S013-WAT-01 known service/material,True,
S013-WAT-01 id prefix,True,
S013-WAT-01 positive dimensions,True,
S013-WAT-01 first batch boolean,True,
S013-WAT-01 deadline semantics,True,
S013-WAT-01 times,True,
S013-FOD-01 known service/material,True,
S013-FOD-01 id prefix,True,
S013-FOD-01 positive dimensions,True,
S013-FOD-01 first batch boolean,True,
S013-FOD-01 deadline semantics,True,
S013-FOD-01 times,True,
S014-MED-01 known service/material,True,
S014-MED-01 id prefix,True,
S014-MED-01 positive dimensions,True,
S014-MED-01 first batch boolean,True,
S014-MED-01 deadline semantics,True,
S014-MED-01 times,True,
S014-WAT-01 known service/material,True,
S014-WAT-01 id prefix,True,
S014-WAT-01 positive dimensions,True,
S014-WAT-01 first batch boolean,True,
S014-WAT-01 deadline semantics,True,
S014-WAT-01 times,True,
S014-FOD-01 known service/material,True,
S014-FOD-01 id prefix,True,
S014-FOD-01 positive dimensions,True,
S014-FOD-01 first batch boolean,True,
S014-FOD-01 deadline semantics,True,
S014-FOD-01 times,True,
S015-MED-01 known service/material,True,
S015-MED-01 id prefix,True,
S015-MED-01 positive dimensions,True,
S015-MED-01 first batch boolean,True,
S015-MED-01 deadline semantics,True,
S015-MED-01 times,True,
S015-WAT-01 known service/material,True,
S015-WAT-01 id prefix,True,
S015-WAT-01 positive dimensions,True,
S015-WAT-01 first batch boolean,True,
S015-WAT-01 deadline semantics,True,
S015-WAT-01 times,True,
S015-FOD-01 known service/material,True,
S015-FOD-01 id prefix,True,
S015-FOD-01 positive dimensions,True,
S015-FOD-01 first batch boolean,True,
S015-FOD-01 deadline semantics,True,
S015-FOD-01 times,True,
demand S001/医疗物资,True,
demand S001/饮用水,True,
demand S001/应急食品,True,
demand S001/生活卫生用品,True,
demand S002/医疗物资,True,
demand S002/饮用水,True,
demand S002/应急食品,True,
demand S002/生活卫生用品,True,
demand S003/医疗物资,True,
demand S003/饮用水,True,
demand S003/应急食品,True,
demand S003/生活卫生用品,True,
demand S004/医疗物资,True,
demand S004/饮用水,True,
demand S004/应急食品,True,
demand S004/生活卫生用品,True,
demand S005/医疗物资,True,
demand S005/饮用水,True,
demand S005/应急食品,True,
demand S005/生活卫生用品,True,
demand S006/医疗物资,True,
demand S006/饮用水,True,
demand S006/应急食品,True,
demand S006/生活卫生用品,True,
demand S007/医疗物资,True,
demand S007/饮用水,True,
demand S007/应急食品,True,
demand S007/生活卫生用品,True,
demand S008/医疗物资,True,
demand S008/饮用水,True,
demand S008/应急食品,True,
demand S008/生活卫生用品,True,
demand S009/医疗物资,True,
demand S009/饮用水,True,
demand S009/应急食品,True,
demand S010/医疗物资,True,
demand S010/饮用水,True,
demand S010/应急食品,True,
demand S011/医疗物资,True,
demand S011/饮用水,True,
demand S011/应急食品,True,
demand S012/医疗物资,True,
demand S012/饮用水,True,
demand S012/应急食品,True,
demand S013/医疗物资,True,
demand S013/饮用水,True,
demand S013/应急食品,True,
demand S014/医疗物资,True,
demand S014/饮用水,True,
demand S014/应急食品,True,
demand S015/医疗物资,True,
demand S015/饮用水,True,
demand S015/应急食品,True,
total demand equals boxes,True,
transport_models/A energy efficiency,True,
transport_models/A speeds,True,
A ranges and capacities,True,
transport_models/B energy efficiency,True,
transport_models/B speeds,True,
B ranges and capacities,True,
transport_models/C energy efficiency,True,
transport_models/C speeds,True,
C ranges and capacities,True,
relay_models/R energy efficiency,True,
relay_models/R speeds,True,
relay total mass,True,
U01 resource references,True,
U02 resource references,True,
U03 resource references,True,
U04 resource references,True,
U05 resource references,True,
U06 resource references,True,
U07 resource references,True,
U08 resource references,True,
transport energy stock A,True,
transport energy stock B,True,
transport energy stock C,True,
R01 resource references,True,
R02 resource references,True,
relay energy stock R,True,
DEM 1-band WGS84,True,
DEM valid cells all,True,invalid=0
DEM MAT values exact,True,
DEM MAT coordinate transform,True,
DEM MAT longitude axis,True,
DEM MAT latitude axis,True,
DEM MAT EPSG/nodata,True,
O01 valid coordinates,True,
S001 valid coordinates,True,
S002 valid coordinates,True,
S003 valid coordinates,True,
S004 valid coordinates,True,
S005 valid coordinates,True,
S006 valid coordinates,True,
S007 valid coordinates,True,
S008 valid coordinates,True,
S009 valid coordinates,True,
S010 valid coordinates,True,
S011 valid coordinates,True,
S012 valid coordinates,True,
S013 valid coordinates,True,
S014 valid coordinates,True,
S015 valid coordinates,True,
settlements unique row keys,True,
settlements finite coordinates,True,
settlements DEM coverage,True,
settlements category present,True,
"settlements('ST001',) geometry",True,Valid Geometry
"settlements('ST002',) geometry",True,Valid Geometry
"settlements('ST003',) geometry",True,Valid Geometry
"settlements('ST004',) geometry",True,Valid Geometry
"settlements('ST005',) geometry",True,Valid Geometry
"settlements('ST006',) geometry",True,Valid Geometry
"settlements('ST007',) geometry",True,Valid Geometry
"settlements('ST008',) geometry",True,Valid Geometry
"settlements('ST009',) geometry",True,Valid Geometry
"settlements('ST010',) geometry",True,Valid Geometry
"settlements('ST011',) geometry",True,Valid Geometry
"settlements('ST012',) geometry",True,Valid Geometry
"settlements('ST013',) geometry",True,Valid Geometry
"settlements('ST014',) geometry",True,Valid Geometry
"settlements('ST015',) geometry",True,Valid Geometry
"settlements('ST016',) geometry",True,Valid Geometry
"settlements('ST017',) geometry",True,Valid Geometry
"settlements('ST018',) geometry",True,Valid Geometry
"settlements('ST019',) geometry",True,Valid Geometry
"settlements('ST020',) geometry",True,Valid Geometry
"settlements('ST021',) geometry",True,Valid Geometry
"settlements('ST022',) geometry",True,Valid Geometry
"settlements('ST023',) geometry",True,Valid Geometry
"settlements('ST024',) geometry",True,Valid Geometry
"settlements('ST025',) geometry",True,Valid Geometry
"settlements('ST026',) geometry",True,Valid Geometry
"settlements('ST027',) geometry",True,Valid Geometry
"settlements('ST028',) geometry",True,Valid Geometry
"settlements('ST029',) geometry",True,Valid Geometry
"settlements('ST030',) geometry",True,Valid Geometry
"settlements('ST031',) geometry",True,Valid Geometry
"settlements('ST032',) geometry",True,Valid Geometry
"settlements('ST033',) geometry",True,Valid Geometry
"settlements('ST034',) geometry",True,Valid Geometry
"settlements('ST035',) geometry",True,Valid Geometry
"settlements('ST036',) geometry",True,Valid Geometry
"settlements('ST037',) geometry",True,Valid Geometry
"settlements('ST038',) geometry",True,Valid Geometry
"settlements('ST039',) geometry",True,Valid Geometry
"settlements('ST040',) geometry",True,Valid Geometry
"settlements('ST041',) geometry",True,Valid Geometry
"settlements('ST042',) geometry",True,Valid Geometry
"settlements('ST043',) geometry",True,Valid Geometry
"settlements('ST044',) geometry",True,Valid Geometry
"settlements('ST045',) geometry",True,Valid Geometry
"settlements('ST046',) geometry",True,Valid Geometry
"settlements('ST047',) geometry",True,Valid Geometry
"settlements('ST048',) geometry",True,Valid Geometry
"settlements('ST049',) geometry",True,Valid Geometry
"settlements('ST050',) geometry",True,Valid Geometry
"settlements('ST051',) geometry",True,Valid Geometry
"settlements('ST052',) geometry",True,Valid Geometry
"settlements('ST053',) geometry",True,Valid Geometry
"settlements('ST054',) geometry",True,Valid Geometry
"settlements('ST055',) geometry",True,Valid Geometry
"settlements('ST056',) geometry",True,Valid Geometry
"settlements('ST057',) geometry",True,Valid Geometry
"settlements('ST058',) geometry",True,Valid Geometry
"settlements('ST059',) geometry",True,Valid Geometry
"settlements('ST060',) geometry",True,Valid Geometry
"settlements('ST061',) geometry",True,Valid Geometry
"settlements('ST062',) geometry",True,Valid Geometry
"settlements('ST063',) geometry",True,Valid Geometry
"settlements('ST064',) geometry",True,Valid Geometry
"settlements('ST065',) geometry",True,Valid Geometry
"settlements('ST066',) geometry",True,Valid Geometry
"settlements('ST067',) geometry",True,Valid Geometry
"settlements('ST068',) geometry",True,Valid Geometry
"settlements('ST069',) geometry",True,Valid Geometry
"settlements('ST070',) geometry",True,Valid Geometry
"settlements('ST071',) geometry",True,Valid Geometry
"settlements('ST072',) geometry",True,Valid Geometry
"settlements('ST073',) geometry",True,Valid Geometry
"settlements('ST074',) geometry",True,Valid Geometry
"settlements('ST075',) geometry",True,Valid Geometry
"settlements('ST076',) geometry",True,Valid Geometry
"settlements('ST077',) geometry",True,Valid Geometry
"settlements('ST078',) geometry",True,Valid Geometry
"settlements('ST079',) geometry",True,Valid Geometry
"settlements('ST080',) geometry",True,Valid Geometry
"settlements('ST081',) geometry",True,Valid Geometry
"settlements('ST082',) geometry",True,Valid Geometry
"settlements('ST083',) geometry",True,Valid Geometry
"settlements('ST084',) geometry",True,Valid Geometry
"settlements('ST085',) geometry",True,Valid Geometry
"settlements('ST086',) geometry",True,Valid Geometry
"settlements('ST087',) geometry",True,Valid Geometry
"settlements('ST088',) geometry",True,Valid Geometry
"settlements('ST089',) geometry",True,Valid Geometry
"settlements('ST090',) geometry",True,Valid Geometry
"settlements('ST091',) geometry",True,Valid Geometry
"settlements('ST092',) geometry",True,Valid Geometry
"settlements('ST093',) geometry",True,Valid Geometry
"settlements('ST094',) geometry",True,Valid Geometry
"settlements('ST095',) geometry",True,Valid Geometry
"settlements('ST096',) geometry",True,Valid Geometry
"settlements('ST097',) geometry",True,Valid Geometry
"settlements('ST098',) geometry",True,Valid Geometry
"settlements('ST099',) geometry",True,Valid Geometry
"settlements('ST100',) geometry",True,Valid Geometry
"settlements('ST101',) geometry",True,Valid Geometry
"settlements('ST102',) geometry",True,Valid Geometry
"settlements('ST103',) geometry",True,Valid Geometry
"settlements('ST104',) geometry",True,Valid Geometry
"settlements('ST105',) geometry",True,Valid Geometry
"settlements('ST106',) geometry",True,Valid Geometry
"settlements('ST107',) geometry",True,Valid Geometry
"settlements('ST108',) geometry",True,Valid Geometry
"settlements('ST109',) geometry",True,Valid Geometry
"settlements('ST110',) geometry",True,Valid Geometry
"settlements('ST111',) geometry",True,Valid Geometry
"settlements('ST112',) geometry",True,Valid Geometry
"settlements('ST113',) geometry",True,Valid Geometry
"settlements('ST114',) geometry",True,Valid Geometry
"settlements('ST115',) geometry",True,Valid Geometry
"settlements('ST116',) geometry",True,Valid Geometry
"settlements('ST117',) geometry",True,Valid Geometry
"settlements('ST118',) geometry",True,Valid Geometry
"settlements('ST119',) geometry",True,Valid Geometry
"settlements('ST120',) geometry",True,Valid Geometry
"settlements('ST121',) geometry",True,Valid Geometry
"settlements('ST122',) geometry",True,Valid Geometry
"settlements('ST123',) geometry",True,Valid Geometry
"settlements('ST124',) geometry",True,Valid Geometry
"settlements('ST125',) geometry",True,Valid Geometry
"settlements('ST126',) geometry",True,Valid Geometry
"settlements('ST127',) geometry",True,Valid Geometry
"settlements('ST128',) geometry",True,Valid Geometry
"settlements('ST129',) geometry",True,Valid Geometry
"settlements('ST130',) geometry",True,Valid Geometry
"settlements('ST131',) geometry",True,Valid Geometry
"settlements('ST132',) geometry",True,Valid Geometry
"settlements('ST133',) geometry",True,Valid Geometry
"settlements('ST134',) geometry",True,Valid Geometry
"settlements('ST135',) geometry",True,Valid Geometry
"settlements('ST136',) geometry",True,Valid Geometry
"settlements('ST137',) geometry",True,Valid Geometry
"settlements('ST138',) geometry",True,Valid Geometry
"settlements('ST139',) geometry",True,Valid Geometry
"settlements('ST140',) geometry",True,Valid Geometry
"settlements('ST141',) geometry",True,Valid Geometry
"settlements('ST142',) geometry",True,Valid Geometry
"settlements('ST143',) geometry",True,Valid Geometry
"settlements('ST144',) geometry",True,Valid Geometry
"settlements('ST145',) geometry",True,Valid Geometry
"settlements('ST146',) geometry",True,Valid Geometry
"settlements('ST147',) geometry",True,Valid Geometry
"settlements('ST148',) geometry",True,Valid Geometry
"settlements('ST149',) geometry",True,Valid Geometry
"settlements('ST150',) geometry",True,Valid Geometry
"settlements('ST151',) geometry",True,Valid Geometry
"settlements('ST152',) geometry",True,Valid Geometry
"settlements('ST153',) geometry",True,Valid Geometry
"settlements('ST154',) geometry",True,Valid Geometry
"settlements('ST155',) geometry",True,Valid Geometry
"settlements('ST156',) geometry",True,Valid Geometry
"settlements('ST157',) geometry",True,Valid Geometry
"settlements('ST158',) geometry",True,Valid Geometry
"settlements('ST159',) geometry",True,Valid Geometry
"settlements('ST160',) geometry",True,Valid Geometry
"settlements('ST161',) geometry",True,Valid Geometry
"settlements('ST162',) geometry",True,Valid Geometry
"settlements('ST163',) geometry",True,Valid Geometry
"settlements('ST164',) geometry",True,Valid Geometry
