box_id,trip_id,service_id,model_id,drone_id,delivery_complete_s,expected_s,hard_deadline_s,first_deadline_s,is_first_batch,is_medical,priority,tardiness_s,hard_slack_s,weight_kg,volume_m3
S002-WAT-01,Q2-013,S002,C,U08,3154.5067169334116,3600.0,3600.0,3600.0,True,False,12,0.0,445.49328306658845,14.0,0.027
S002-WAT-02,Q2-013,S002,C,U08,3190.5067169334116,3600.0,,,False,False,12,0.0,,14.0,0.027
S002-WAT-03,Q2-009,S002,B,U06,2279.387357342584,3600.0,,,False,False,12,0.0,,14.0,0.027
S002-WAT-04,Q2-013,S002,C,U08,3226.5067169334116,3600.0,,,False,False,12,0.0,,14.0,0.027
S003-FOD-01,Q2-022,S003,C,U08,5492.508584143328,10800.0,,,False,False,8,0.0,,8.0,0.028
S003-FOD-02,Q2-022,S003,C,U08,5528.508584143328,10800.0,,,False,False,8,0.0,,8.0,0.028
S003-HYG-01,Q2-022,S003,C,U08,5564.508584143328,14400.0,,,False,False,6,0.0,,6.0,0.035
S003-MED-01,Q2-003,S003,A,U03,1598.8200274386427,7200.0,7200.0,7200.0,True,True,20,0.0,5601.179972561357,3.0,0.012
S003-WAT-01,Q2-022,S003,C,U08,5384.508584143328,7200.0,7200.0,7200.0,True,False,10,0.0,1815.4914158566717,14.0,0.027
S003-WAT-02,Q2-022,S003,C,U08,5420.508584143328,7200.0,,,False,False,10,0.0,,14.0,0.027
S003-WAT-03,Q2-003,S003,A,U03,1628.8200274386427,7200.0,,,False,False,10,0.0,,14.0,0.027
S003-WAT-04,Q2-022,S003,C,U08,5456.508584143328,7200.0,,,False,False,10,0.0,,14.0,0.027
S004-FOD-01,Q2-023,S004,C,U07,5579.680587325565,10800.0,,,False,False,8,0.0,,8.0,0.028
S004-HYG-01,Q2-023,S004,C,U07,5615.680587325565,14400.0,,,False,False,6,0.0,,6.0,0.035
S004-MED-01,Q2-023,S004,C,U07,5435.680587325565,7200.0,7200.0,7200.0,True,True,20,0.0,1764.3194126744347,3.0,0.012
S004-WAT-01,Q2-023,S004,C,U07,5471.680587325565,7200.0,7200.0,7200.0,True,False,10,0.0,1728.3194126744347,14.0,0.027
S004-WAT-02,Q2-023,S004,C,U07,5507.680587325565,7200.0,,,False,False,10,0.0,,14.0,0.027
S004-WAT-03,Q2-023,S004,C,U07,5543.680587325565,7200.0,,,False,False,10,0.0,,14.0,0.027
S005-FOD-01,Q2-008,S005,C,U08,1271.2302622628904,14400.0,,,False,False,6,0.0,,8.0,0.028
S005-HYG-01,Q2-008,S005,C,U08,1307.2302622628904,18000.0,,,False,False,4,0.0,,6.0,0.035
S005-MED-01,Q2-017,S005,A,U03,4366.142077535534,10800.0,10800.0,10800.0,True,True,16,0.0,6433.857922464466,3.0,0.012
S005-WAT-01,Q2-008,S005,C,U08,1163.2302622628904,10800.0,10800.0,10800.0,True,False,8,0.0,9636.76973773711,14.0,0.027
S005-WAT-02,Q2-008,S005,C,U08,1199.2302622628904,10800.0,,,False,False,8,0.0,,14.0,0.027
S005-WAT-03,Q2-008,S005,C,U08,1235.2302622628904,10800.0,,,False,False,8,0.0,,14.0,0.027
S006-FOD-01,Q2-002,S006,A,U02,935.5024303951557,7200.0,,,False,False,10,0.0,,8.0,0.028
S006-HYG-01,Q2-005,S006,B,U05,882.3989607549266,10800.0,,,False,False,8,0.0,,6.0,0.035
S006-MED-01,Q2-011,S006,A,U01,2216.4019324724577,3600.0,3600.0,3600.0,True,True,24,0.0,1383.5980675275423,3.0,0.012
S006-WAT-01,Q2-002,S006,A,U02,905.5024303951557,3600.0,3600.0,3600.0,True,False,12,0.0,2694.497569604844,14.0,0.027
S006-WAT-02,Q2-005,S006,B,U05,852.3989607549266,3600.0,,,False,False,12,0.0,,14.0,0.027
S006-WAT-03,Q2-011,S006,A,U01,2246.4019324724577,3600.0,,,False,False,12,0.0,,14.0,0.027
S007-FOD-01,Q2-007,S007,C,U07,1245.7432286649462,7200.0,,,False,False,10,0.0,,8.0,0.028
S007-HYG-01,Q2-007,S007,C,U07,1281.7432286649462,10800.0,,,False,False,8,0.0,,6.0,0.035
S007-MED-01,Q2-003,S007,A,U03,1141.3520422703918,3600.0,3600.0,3600.0,True,True,24,0.0,2458.647957729608,3.0,0.012
S007-WAT-01,Q2-007,S007,C,U07,1173.7432286649462,3600.0,3600.0,3600.0,True,False,12,0.0,2426.2567713350536,14.0,0.027
S007-WAT-02,Q2-007,S007,C,U07,1209.7432286649462,3600.0,,,False,False,12,0.0,,14.0,0.027
S008-FOD-01,Q2-020,S008,A,U02,4869.067565363446,10800.0,,,False,False,8,0.0,,8.0,0.028
S008-HYG-01,Q2-018,S008,B,U06,4136.9368918886485,14400.0,,,False,False,6,0.0,,6.0,0.035
S008-MED-01,Q2-019,S008,A,U01,5521.783948897811,7200.0,7200.0,7200.0,True,True,20,0.0,1678.2160511021893,3.0,0.012
S008-WAT-01,Q2-018,S008,B,U06,4106.9368918886485,7200.0,7200.0,7200.0,True,False,10,0.0,3093.0631081113515,14.0,0.027
S008-WAT-02,Q2-020,S008,A,U02,4839.067565363446,7200.0,,,False,False,10,0.0,,14.0,0.027
S009-FOD-01,Q2-025,S009,B,U06,5838.436809596528,14400.0,,,False,False,6,0.0,,8.0,0.028
S009-MED-01,Q2-017,S009,A,U03,3853.368851406316,10800.0,10800.0,10800.0,True,True,16,0.0,6946.631148593684,3.0,0.012
S009-WAT-01,Q2-025,S009,B,U06,5808.436809596528,10800.0,10800.0,10800.0,True,False,8,0.0,4991.563190403472,14.0,0.027
S010-FOD-01,Q2-004,S010,A,U04,1074.968030442988,7200.0,,,False,False,10,0.0,,8.0,0.028
S010-MED-01,Q2-015,S010,A,U04,3330.2968502706563,3600.0,3600.0,3600.0,True,True,24,0.0,269.70314972934375,3.0,0.012
S010-WAT-01,Q2-015,S010,A,U04,3360.2968502706563,3600.0,3600.0,3600.0,True,False,12,0.0,239.70314972934375,14.0,0.027
S011-FOD-01,Q2-024,S011,B,U05,5155.508715664875,14400.0,,,False,False,6,0.0,,8.0,0.028
S011-MED-01,Q2-024,S011,B,U05,5125.508715664875,10800.0,10800.0,10800.0,True,True,16,0.0,5674.491284335125,3.0,0.012
S011-WAT-01,Q2-021,S011,A,U04,4773.389687375917,10800.0,10800.0,10800.0,True,False,8,0.0,6026.610312624083,14.0,0.027
S012-FOD-01,Q2-016,S012,B,U05,3627.6716375085844,7200.0,,,False,False,10,0.0,,8.0,0.028
S012-MED-01,Q2-016,S012,B,U05,3597.6716375085844,7200.0,3600.0,3600.0,True,True,22,0.0,2.328362491415646,3.0,0.012
S012-WAT-01,Q2-016,S012,B,U05,3567.6716375085844,3600.0,3600.0,3600.0,True,False,12,0.0,32.328362491415646,14.0,0.027
S013-FOD-01,Q2-014,S013,C,U07,3554.1657745778425,7200.0,,,False,False,10,0.0,,8.0,0.028
S013-MED-01,Q2-014,S013,C,U07,3482.1657745778425,3600.0,3600.0,3600.0,True,True,24,0.0,117.83422542215749,3.0,0.012
S013-WAT-01,Q2-014,S013,C,U07,3518.1657745778425,3600.0,3600.0,3600.0,True,False,12,0.0,81.83422542215749,14.0,0.027
S014-FOD-01,Q2-004,S014,A,U04,1537.6805806666325,7200.0,,,False,False,10,0.0,,8.0,0.028
S014-MED-01,Q2-012,S014,A,U02,2586.2397666180127,7200.0,3600.0,3600.0,True,True,22,0.0,1013.7602333819873,3.0,0.012
S014-WAT-01,Q2-012,S014,A,U02,2556.2397666180127,3600.0,3600.0,3600.0,True,False,12,0.0,1043.7602333819873,14.0,0.027
S015-FOD-01,Q2-019,S015,A,U01,4759.9054313169645,14400.0,,,False,False,6,0.0,,8.0,0.028
S015-MED-01,Q2-019,S015,A,U01,4729.9054313169645,7200.0,7200.0,7200.0,True,True,18,0.0,2470.0945686830355,3.0,0.012
S015-WAT-01,Q2-024,S015,B,U05,5737.490984677126,10800.0,10800.0,10800.0,True,False,8,0.0,5062.509015322874,14.0,0.027
